RA,DEC
345.01495,15.98034
218.65477,-36.28584
304.57556,-44.80697
279.67908,-62.94302
44.73333,-12.39859
103.25803,-26.52512
220.04755,-25.77661
192.06282,10.98362
162.94299,32.90068
95.64437,51.90953
200.73547,-12.96473
279.16528,19.72928
36.97787,20.33258
56.77006,-33.70987
179.78966,-53.40902
220.04518,-44.31459
164.75076,-28.47698
46.52508,-39.03639
7.42353,-51.52067
288.45233,-59.29436
162.80974,5.84009
125.68109,22.55306
148.49434,-27.28633
183.97717,6.40111
274.49506,-42.77093
213.00299,-46.08872
49.80924,-19.1
8.56459,-31.786
247.91739,-28.10181
280.17102,-41.57393
44.54294,3.36194
157.33301,29.49144
41.28631,-55.74057
148.27975,16.67767
220.6203,41.84231
39.87465,-8.13919
47.10933,4.11083
184.95602,5.4634
196.89058,-24.00856
356.96567,-30.52203
69.00434,19.95034
83.50462,-23.31008
330.81195,-33.83844
157.48776,-35.22439
207.29755,-7.22433
284.116,-54.21395
37.77414,-36.03466
279.64114,25.37513
291.32977,-63.86016
90.96842,-69.57745
96.1496,-22.83825
338.09918,-14.12052
92.09944,-52.5123
143.33961,-33.03351
167.38387,-37.34964
191.66611,54.53419
274.10712,-71.5813
353.87033,-56.01228
171.62415,16.86328
54.13135,-43.95683
226.50325,1.63381
190.38686,41.15079
248.13274,82.53791
147.35252,-32.83881
182.04623,2.87832
199.83603,-14.84453
38.50008,20.97677
279.15536,19.92151
110.59394,22.08328
19.7922,3.30083
73.21729,-59.74226
193.95395,4.30412
193.08165,-41.06002
40.70123,28.57421
56.57919,-34.94355
193.84142,58.344
12.00621,27.62386
15.71465,-65.61015
183.26271,7.03881
133.07639,-17.74449
150.5695,24.71111
194.16927,-7.56278
190.65677,-40.74423
219.45418,-36.87799
230.23097,-2.57801
139.34564,41.99971
253.24535,2.40102
95.41145,-59.73991
214.01877,-52.60871
58.3926,-66.01806
84.51195,16.25667
135.66432,-68.22684
259.67126,60.6081
274.73141,23.65561
148.42035,1.57965
358.47455,7.97055
54.25194,32.66896
58.38296,32.4928
188.1987,63.93925
228.37886,-20.67507
324.75919,44.23888
352.14624,32.41573
29.17029,33.04351
183.07834,29.17931
283.23013,-59.25543
62.99718,-32.85081
187.18044,11.75492
235.09691,-63.32679
210.54921,55.81401
85.2383,-82.1194
162.09776,-25.16204
33.05132,44.5684
114.55013,-69.4754
221.2877,-20.87047
142.72038,-14.73577
211.40242,-39.20337
213.10074,-30.64408
252.92665,-2.61519
71.62399,18.46091
192.58022,-13.32434
187.18982,44.86422
184.89995,-26.14551
198.44121,-13.04236
269.01553,18.37301
43.80111,-0.18384
213.33279,-3.14888
341.38202,-39.34184
309.14096,11.49471
336.6149,16.14821
17.86522,-38.08347
88.72334,46.43934
167.73706,53.38768
38.69572,32.84621
193.21925,-15.4133
157.74834,-34.56295
184.35759,6.69003
185.08655,29.31088
19.8947,-58.5243
227.73201,-11.47999
31.13578,-52.17215
143.02599,8.44186
273.46207,18.82528
30.27688,-6.81585
232.48152,-70.58495
244.08136,-61.29609
341.05728,-64.04338
290.2392,43.13249
354.06311,-37.93947
126.78362,25.97034
142.37601,7.71882
224.66591,53.88609
254.24861,-65.95293
119.30725,23.76772
181.34456,50.35279
185.75795,58.44464
240.89825,-60.15027
278.60318,-58.49662
10.65345,-1.52878
49.97563,41.5634
55.48924,-4.70486
101.5917,-26.10872
197.38805,1.67311
242.9039,-61.08137
192.77826,10.91208
49.17918,41.32483
74.83596,-7.85896
140.51875,71.844
176.009,19.94982
178.81107,-37.6963
227.20476,-11.20784
50.52732,-15.40005
290.37863,61.14489
132.68948,-21.96337
167.64497,-49.10261
21.41789,34.71297
269.0238,33.2084
2.48559,-24.96313
34.55899,77.78107
75.18213,62.24403
250.76794,61.5789
143.79509,-16.39831
201.97638,-29.61802
261.7981,11.5436
280.16721,36.28964
263.88681,60.8134
298.59802,-58.71356
29.45973,36.3431
185.28607,-52.58609
64.10223,-60.20682
13.78131,31.54228
184.98358,5.34335
315.87341,-67.18132
27.43241,35.78563
185.45438,-24.16829
258.9133,-77.48952
344.8454,53.74006
233.63496,15.19382
243.17395,-59.24279
328.06381,-55.56967
51.25706,-5.74589
167.70239,-37.44787
53.87931,-34.44705
190.22505,-41.60663
208.81689,59.50668
186.42377,12.8104
292.48444,72.11282
45.91,-15.61349
246.3497,-62.63799
299.20499,40.41113
288.3819,-47.06146
344.48972,26.15
147.73804,33.55353
244.79811,57.98415
272.22382,-37.09842
279.48749,-62.53091
268.99911,18.33826
74.72753,-0.48891
156.93652,-40.43504
187.21146,-1.93916
234.34344,-16.59577
238.59641,-61.34001
330.86252,-34.94183
167.47246,-23.72593
232.53481,-38.65099
226.3967,-72.43284
183.9996,66.23076
280.79782,18.72762
178.29883,-39.13025
74.86555,-11.12295
119.62518,-14.35427
320.28177,23.08496
264.88159,-85.31042
308.77884,64.8028
185.55301,-33.48449
221.89053,-14.85357
143.73993,21.70525
155.29276,-46.013
174.5892,-50.71536
176.43988,10.82461
111.80984,85.75455
250.51299,-5.03264
87.69429,-21.56726
37.70269,37.13677
350.50375,-42.48049
107.0582,46.11585
170.99277,38.56237
193.00214,-41.14692
217.5434,31.2155
112.0542,58.5067
211.64789,-34.31161
99.62016,-24.84868
209.96175,38.18245
339.23407,38.54806
12.0137,-2.77534
44.4232,6.02693
335.91318,-3.43161
14.95871,-7.57796
141.22954,26.77467
352.2659,11.44516
184.35947,70.80257
38.53295,32.94725
190.05756,-25.32688
207.73724,-49.05541
142.57082,-30.38503
180.71107,48.63626
328.11017,-81.53082
108.30081,12.26608
21.67731,2.02235
281.7399,45.70566
43.63963,-18.63508
107.91849,-26.70506
271.09396,7.28035
176.21686,-9.23327
219.9431,-32.66921
183.44695,13.42479
204.03436,-8.49774
73.65974,3.26797
269.87839,-63.66873
56.42966,-4.09158
186.79828,9.42055
316.96738,-47.17899
69.15276,-3.18887
124.48503,0.74569
126.37777,-68.11767
71.03761,28.21681
27.766,-9.70262
80.45062,-23.81015
188.92159,26.52304
302.08115,-48.2114
335.76752,-79.99696
134.87695,44.91398
226.89476,19.5823
160.96057,-38.26324
260.92096,-65.01024
77.94227,5.20061
172.04588,25.6611
279.48358,-62.70065
74.32111,-15.28899
203.04343,62.76779
234.47282,59.3918
250.76562,36.83241
335.80014,40.05562
154.1423,21.12293
274.92859,23.70956
47.77229,35.38682
189.57669,-41.50334
197.44875,-23.38388
223.31261,3.95973
300.87543,-54.84477
46.13481,42.33931
101.51486,29.34813
54.66073,-18.42797
131.50412,-19.3029
304.87347,-70.85986
308.27545,-2.02749
28.73427,-9.01085
65.53724,-43.62957
82.85757,67.73055
134.39944,3.09028
10.36676,25.49937
271.05716,-65.40993
276.28006,-63.24836
4.43965,11.45033
181.66217,28.17422
159.37115,-26.317
279.35901,26.4172
42.66879,41.67149
187.74892,8.07794
240.9556,-60.97781
274.63947,13.26502
305.88785,58.34405
118.51998,74.38624
185.67593,9.33282
310.97379,12.51192
152.08606,31.8627
275.35278,-76.58333
327.74268,-71.41329
9.215,23.99092
26.06091,28.70592
37.38243,-42.81135
49.18333,65.02867
186.90285,8.15434
226.3645,1.63471
327.6069,-30.99473
118.58653,4.4597
222.82455,58.97773
197.01802,-23.79687
116.05669,31.65121
159.22035,-32.34835
181.78944,-40.20818
181.98921,-30.33947
171.10867,11.34206
306.94193,-3.07705
197.57387,-75.49657
198.16614,12.59975
327.08127,-34.95129
317.31195,-63.29002
140.25238,-33.19154
136.90274,3.39295
247.15945,39.55135
9.82677,3.03746
166.78145,-37.17264
197.31689,-5.39642
198.51341,-16.12312
15.1517,30.66898
178.8696,11.96835
270.4653,6.96825
190.67067,14.29585
154.41069,21.68825
217.31921,28.82191
144.63959,-61.73849
153.08278,-47.29475
182.50635,39.88386
186.39626,45.68466
271.75284,-57.73092
333.13147,38.68277
352.11624,22.4212
15.46144,-6.79981
306.91205,-47.02702
163.5334,-33.11958
343.92374,-5.49534
27.62853,6.14521
35.83488,41.95141
146.28741,68.59451
176.89313,55.96725
313.00681,-69.19331
207.28918,-31.16504
9.80578,0.86413
123.31101,45.98979
201.65627,-12.3239
277.41141,39.86514
15.53836,-4.24546
92.00926,-21.74669
143.63167,-20.92035
241.92058,-60.67034
109.85928,-35.65652
155.45415,74.17687
83.20146,-14.0628
33.95818,-31.201
198.88043,-23.98244
27.63849,36.37081
23.7693,-41.4362
144.12619,-62.09931
336.04617,36.12587
9.82741,3.3313
209.59602,-48.47611
320.75827,68.19506
353.3197,-54.09447
35.80408,42.98782
53.57664,39.35676
185.69499,65.84377
222.28532,-20.37603
36.36157,41.82429
245.25694,-36.14211
352.2287,17.30963
21.59075,34.70303
217.06816,25.84878
241.4666,21.48496
300.58167,43.12683
17.15397,39.64431
46.7184,-0.79443
192.90448,-8.41022
198.2271,-16.76583
27.23392,-23.79815
224.4554,-51.97118
339.33075,34.4479
59.28788,34.16088
100.18004,-58.52459
165.40979,-70.95306
204.90796,-11.49386
310.53574,-73.61937
172.10017,9.40772
187.76857,-8.05392
255.04782,-9.92996
60.99501,69.85989
193.38396,-9.5415
37.06029,31.31151
70.40211,-1.80902
174.43375,47.8931
74.82244,-11.11866
209.30801,-25.24582
216.05516,-16.723
48.03888,67.40597
152.75902,-39.69347
216.82607,4.80288
280.80191,60.65333
84.2722,-5.6826
229.04144,-44.01487
295.42551,50.63249
132.10577,73.96716
351.83057,12.4674
138.06052,44.95486
344.22101,-36.55417
5.34335,22.43362
138.66339,-60.43414
28.92135,-29.92235
158.1855,-28.61005
283.20007,-63.25961
198.10977,-15.79786
275.59128,23.47855
16.82331,32.48288
190.23984,11.91212
202.32982,17.05172
21.19116,9.99452
83.67244,-29.23208
284.90994,-64.67514
138.89549,-35.64804
210.29359,-33.94582
193.06183,-26.30395
278.17145,-34.19094
146.9173,-30.94887
276.90463,14.81906
197.75755,-44.59253
295.74823,-27.41918
332.81354,-30.56316
349.9025,8.06324
102.21162,-64.33553
113.54065,31.40585
201.04173,13.97648
285.37787,-57.53204
55.73367,-12.91643
6.49886,29.21207
175.05627,15.34236
192.61938,-26.84262
231.53348,-22.28247
41.64132,-0.24708
197.46536,-16.51571
221.40366,-11.80963
264.38916,11.12173
280.64951,-64.94292
282.64227,26.83838
194.38319,28.47692
208.5488,-7.58813
38.67966,23.41306
310.87527,80.156
286.54428,-62.19693
122.30292,-61.66037
159.812,-30.29782
273.92914,24.91243
313.58786,-44.06268
121.55603,17.7065
187.18036,14.99944
203.308,-16.12132
207.89694,-48.0266
170.91077,53.84213
238.55374,-38.84533
268.17429,29.83867
149.52888,10.35979
176.80133,89.09319
9.33971,-19.93425
94.27003,-27.38858
194.54327,-22.87601
38.16598,28.06994
45.4002,-14.8366
201.0072,-32.34394
138.37563,-60.78953
17.30898,32.75214
191.44844,-7.0697
207.23361,39.9852
59.63133,-81.063
82.00823,-5.31066
353.61453,-36.10108
175.17361,20.34301
136.92444,-23.62141
171.77097,-28.98021
190.63345,-0.08254
192.47572,-41.27935
301.41168,-54.37561
68.27482,-4.29745
131.02464,49.79391
187.66928,9.01567
314.54318,-48.6303
326.8172,72.47214
350.76373,-67.65372
93.62344,80.44989
164.0061,57.11697
320.80804,-45.77311
24.66347,-42.52752
37.04644,19.59912
157.89746,-39.95465
131.12901,-20.35049
201.30794,43.26726
223.56857,42.55784
46.43062,36.78617
65.07367,-0.69273
284.08258,-40.97754
43.93422,-14.20778
151.13545,-62.51748
176.0573,57.94818
263.16571,16.40177
27.30857,13.05531
219.39697,-54.07935
57.03135,42.21348
89.46763,-20.08463
29.41827,-57.79016
37.12513,51.44643
165.69716,17.98949
12.75776,-7.05693
87.82441,79.69619
27.71341,36.27577
162.57494,-12.10873
191.12242,13.49862
221.85706,-13.71614
76.64865,75.59538
237.1039,-13.75757
282.87448,26.48375
349.73605,0.24384
18.81885,-1.62619
115.16377,39.23338
265.87653,-69.7852
37.36459,31.64093
39.07589,11.64207
277.6658,67.98701
83.85654,-17.81529
312.13525,-8.36018
341.51553,-11.0011
86.4495,58.70107
123.75037,73.57896
158.67822,11.19721
174.93578,31.93128
186.22888,7.44451
248.04597,-28.09203
58.63863,-2.91792
81.48668,-46.72847
170.57506,59.07424
20.44914,17.59242
65.67838,-40.60093
197.94069,-19.26175
307.66037,-33.48557
264.28287,-74.38143
335.18652,-24.67833
224.85329,-16.69347
320.6308,-36.68155
42.39114,-31.1894
308.0802,11.3673
23.42051,44.92869
74.06179,30.05223
232.00279,64.76316
29.60963,71.1189
113.13213,-84.07233
185.198,58.0924
230.19531,-36.93369
171.07092,-13.85722
43.21276,42.20544
130.73802,-20.05115
92.19535,32.48428
110.80168,58.06479
112.24871,-66.8983
148.33432,0.69767
217.13045,-37.58375
51.20291,-3.04228
94.62652,-18.53727
102.77623,12.92204
5.38207,-48.62473
171.79659,17.03028
188.71193,15.55148
194.40289,-27.29215
199.83797,-43.64939
286.49976,-42.3657
347.26422,18.1772
174.34911,61.75936
332.5488,-16.661
16.92752,-46.90759
32.41074,35.79723
39.81229,30.15167
43.21589,-1.27466
157.46455,-34.91165
338.9913,33.96563
72.90347,67.21676
217.60628,35.32107
345.36932,1.7534
63.41165,25.48292
108.11954,47.16677
181.47295,-29.29208
209.23328,29.16429
332.73624,-46.08147
120.48847,8.55183
163.12971,36.61878
193.57919,27.06806
68.20453,71.88311
144.11694,-11.33053
194.82687,-13.23104
195.42369,-30.91235
219.37689,51.55816
69.28159,-2.30464
157.45244,-35.32238
288.51614,-56.61071
302.19522,-61.09991
124.80909,-78.69614
354.62241,27.03137
32.36763,-9.68004
153.04941,-62.53339
184.35152,-9.95164
16.81536,32.52035
40.09988,-8.4336
74.84537,-11.13232
349.97684,43.95771
168.24449,72.87931
345.03687,-12.80789
243.48415,-61.01143
334.12122,-21.43069
125.90181,-15.03607
128.04713,22.56058
171.92165,66.58981
217.30617,30.02641
294.46509,41.00938
73.71777,-18.11557
206.85199,-30.407
274.42117,22.23845
317.03137,-33.24277
22.92545,-0.93291
32.72771,-39.36588
108.88461,64.92622
187.23976,13.24192
208.36543,37.91504
181.47485,-14.52642
198.3017,-36.7228
214.53841,7.56452
354.13107,0.29731
54.84105,-22.7247
125.35114,-13.31787
158.94763,-32.35851
312.91803,65.44398
326.85547,-34.88367
126.20948,73.41203
182.20816,74.9043
46.88714,42.38755
60.11295,38.90487
204.19824,-34.06586
27.22273,10.52162
107.28328,48.61554
126.25838,-0.59146
133.95335,-3.12758
150.37442,-34.11241
171.61084,57.04832
192.35403,-5.19587
325.8342,43.5763
138.41451,29.99285
322.94705,-42.84768
49.74217,41.47009
174.92708,31.90941
155.16005,25.505
192.9411,-26.09018
266.7117,-59.25838
20.73061,33.17392
49.19466,40.00364
230.29836,-23.65841
359.85626,20.74985
59.53228,43.55092
83.11917,-13.92699
215.97935,-28.68805
305.8913,6.44366
148.78735,-33.13713
189.46301,-40.53736
319.23038,-42.26001
348.93527,-2.3815
29.42582,35.91612
210.55431,8.03697
348.20273,12.67931
192.90686,-26.11741
241.1281,3.86853
359.81589,46.88923
0.40968,23.48363
28.20419,-3.44682
157.76001,-28.71665
31.23192,28.98743
263.93222,-7.34798
298.0365,-30.82527
29.23754,40.34139
32.82233,37.49717
95.59194,-64.93407
139.41634,52.99282
308.23312,54.50876
123.55893,21.3555
149.90282,-28.33136
159.01738,-24.32307
194.50343,-3.62113
183.47328,13.1729
44.9285,25.24116
70.03284,-0.54752
138.81387,40.91762
39.31034,7.30563
162.92751,43.71262
205.53667,-30.76343
278.32187,-57.97571
21.4346,-1.37948
62.19194,-62.79759
193.40002,-8.63875
291.01321,53.62478
300.70886,-65.22987
86.81218,50.87091
305.62924,10.1501
68.06627,66.30631
132.59186,73.46309
143.22049,67.6174
182.96864,24.12366
228.77119,42.20985
344.4563,-65.03855
2.1439,-33.85834
20.33512,-34.06329
28.28516,36.81985
289.85196,-60.64426
46.54128,42.37193
93.99931,-26.76548
265.63327,0.2168
280.16086,-77.15794
124.95132,22.03143
253.73965,-72.58708
332.28198,-27.80947
357.74408,27.1474
299.49991,-32.66336
93.26134,-27.72983
107.39245,50.18225
109.01704,64.71144
159.16016,14.1714
194.43719,-29.76635
281.31232,25.51258
288.89218,-54.62669
103.89884,39.7646
198.95216,-16.5189
205.05341,-51.14226
210.08379,38.91537
212.14589,-49.23425
54.41352,-18.33946
201.13651,-21.13683
266.7883,-64.6387
327.05432,22.15958
69.63922,55.53683
211.30156,55.74181
277.2489,6.80764
318.4411,13.57491
121.53115,-22.56368
128.97313,0.70719
168.8623,18.11036
238.93034,47.86729
136.38795,-19.20702
244.29504,-58.31253
249.42686,-21.44661
27.17498,-48.64849
107.04591,50.68193
112.0264,-62.36312
224.25157,-35.88484
207.06697,3.95089
214.49808,25.13685
71.09803,-8.53119
141.58195,-28.03509
159.24214,-28.17641
188.07269,-7.56346
235.37668,15.78767
39.11595,38.96907
131.32123,85.74001
190.60526,-6.971
199.60713,-35.35248
247.43695,40.81168
299.19809,-60.468
32.18549,38.77721
68.50011,-8.57915
192.88495,-13.33003
333.27942,-26.15001
113.26947,65.07912
169.06512,-33.82746
186.52968,16.18088
213.286,20.41629
352.25717,-59.71667
31.51678,29.79301
164.52264,-50.50808
206.86824,-32.86499
49.30495,-32.57588
160.06068,-46.32845
157.27661,-35.5952
191.92653,-41.52827
228.76729,-10.08612
316.17096,-48.1909
79.16167,-37.10252
100.13566,50.10551
116.03802,29.24743
146.05429,-28.84889
324.16394,35.69472
8.90174,9.12424
39.16151,-54.85978
161.16405,76.80944
248.82985,-58.21879
175.89445,8.94252
209.23616,37.61036
295.74484,45.29819
26.85355,27.88576
43.79618,51.90716
71.11874,75.63974
163.83778,7.69675
169.86806,-52.37164
201.93155,-57.509
214.6617,7.37735
14.17354,-52.97591
280.43097,-63.94819
155.48941,-22.26776
91.18729,-73.39984
275.76593,-59.23894
319.96387,-8.78295
330.25836,-13.26974
137.63382,50.43333
153.36484,-38.19612
223.45631,83.59052
241.10439,-60.73744
298.51028,49.93785
265.68225,-61.69427
333.14932,-68.66187
128.8223,28.47346
202.35814,11.00793
203.2225,-24.20713
88.85545,51.91061
139.19992,-26.81628
175.28212,24.8217
215.60576,-34.36538
227.21703,-38.4793
262.34113,16.20675
85.46301,-64.30113
192.79988,71.63671
241.58847,-67.72335
254.49208,27.85439
358.36163,7.87566
17.19805,-28.58234
191.87604,-39.57086
194.93904,-22.1754
207.15205,-30.42852
258.84558,57.41123
18.52925,-32.65088
72.39178,0.25285
111.9781,-67.57423
200.21109,-47.2183
220.1214,-35.12341
275.82443,-43.14253
37.79076,29.58875
193.79375,-12.60847
111.33717,19.17743
36.69511,20.49749
150.9337,-80.42167
164.64281,-46.58389
168.85643,47.44712
218.16611,36.30227
86.82591,56.11235
197.66054,-41.55994
202.6713,-28.1503
271.29175,25.23262
59.36412,-46.21072
71.2981,-15.87002
158.68657,-1.96907
243.60335,-0.20754
64.75819,26.8275
101.42131,71.34383
183.87682,9.58495
277.43335,12.13853
5.5564,10.49159
224.43526,-43.13135
229.04518,10.50968
310.23557,-20.47021
351.45276,27.02989
9.01692,23.95789
152.40941,-39.9377
344.22638,-37.34725
278.48187,22.88828
198.39072,-43.52602
202.06268,32.0324
75.80489,-22.83312
228.7924,-14.61693
355.00342,27.13372
60.52832,23.13291
79.75584,-37.08937
194.35147,27.49772
70.67693,18.5834
215.95642,14.63872
336.09088,-33.69409
66.14594,33.87508
152.28116,-29.0643
301.56506,-40.1983
72.13688,-6.57008
278.19586,-41.51205
330.68539,-32.80313
3.66711,18.58203
145.10031,14.92265
161.76689,17.2737
187.71765,16.75876
129.35638,78.02641
166.41205,-9.92385
192.55115,-41.5149
195.82597,-30.52103
317.40378,66.16994
145.11974,-32.84354
100.77509,-74.23625
159.04924,-27.16223
300.05063,-38.57858
301.70795,-56.38993
331.63306,-31.26301
42.22079,53.03735
109.82761,51.2924
34.68864,-6.63909
186.62328,9.01927
170.63127,39.87692
217.45454,-29.74849
339.67255,-25.85068
63.45703,-32.00698
160.78195,-46.2124
213.91348,14.28263
143.68149,-21.92779
192.98067,12.08297
263.92783,-7.69303
342.50891,11.69867
1.58297,-41.49992
181.8011,-14.18538
195.0439,12.48334
208.57913,-26.87352
286.19342,-47.84864
1.61858,-3.71615
32.33691,-10.13309
76.6386,-17.58584
214.29195,-55.54429
147.78455,-17.50007
164.56389,-49.42377
149.19965,-65.62592
186.91081,-8.27843
195.23598,-13.94423
215.01874,3.99265
160.11816,9.1825
275.07462,-64.73409
128.63896,-2.54681
349.93417,8.57639
2.38623,33.30867
172.88474,-14.23136
192.08981,-41.71436
198.75888,-15.9518
268.71149,18.32686
277.77884,-71.69368
72.07114,-5.42762
201.90225,-29.56226
216.28152,-13.163
246.64861,-63.19617
46.62952,-66.77562
184.94672,5.28369
350.12491,8.39573
96.73183,59.08008
22.73025,17.18855
200.93747,31.56576
212.14992,-53.35281
294.19046,-37.55436
53.69743,36.20985
65.28647,-48.25478
157.95892,-30.38454
344.43192,-36.02623
80.68845,-70.17442
106.08459,64.02029
232.50351,12.98931
108.13625,71.75053
211.67184,50.72329
270.86444,-0.29529
329.10062,73.26091
38.52593,34.47995
187.49615,12.34868
198.9971,-16.39717
203.11633,7.31659
273.26761,-37.67546
297.33493,4.15388
322.50809,26.71788
190.54456,7.67695
189.95953,-41.10678
200.12535,43.08397
348.98306,13.19622
3.64543,48.2555
42.75365,46.95485
86.47462,-21.99913
179.52409,-2.12011
184.73404,4.78598
198.37828,-19.54663
30.04792,38.02135
243.04814,-60.78331
346.85483,32.37505
140.9487,-25.63791
169.52774,23.39734
32.52552,-32.93987
137.39017,33.12342
183.19354,10.86597
305.33127,-53.7632
341.10153,-0.16205
353.26068,-51.69835
293.10358,-64.41338
309.75259,-4.97259
141.21873,-25.78821
144.63702,17.03129
202.34822,-34.27128
230.39978,-12.09341
279.47345,-57.61108
317.13336,-29.76905
341.20001,-23.68808
3.25313,30.91529
217.60657,11.92797
259.47079,61.78077
100.92432,65.20629
27.26915,-14.97483
134.05128,-2.56345
190.30168,11.88664
