gamma,f,A,delta_chi2
1.6099999999999999,2.55,1.1,5.250000000000003
1.6099999999999999,2.56,0.9,4.7999999999999865
1.6099999999999999,2.56,0.92,4.079999999999986
1.6099999999999999,2.56,0.9400000000000001,3.5199999999999863
1.6099999999999999,2.56,0.9600000000000001,3.1199999999999863
1.6099999999999999,2.56,0.9800000000000001,2.8799999999999866
1.6099999999999999,2.56,1.0,2.7999999999999874
1.6099999999999999,2.56,1.02,2.8799999999999875
1.6099999999999999,2.56,1.04,3.119999999999988
1.6099999999999999,2.56,1.06,3.519999999999989
1.6099999999999999,2.56,1.08,4.079999999999989
1.6099999999999999,2.56,1.1,4.799999999999991
1.6099999999999999,2.57,0.9,4.449999999999992
1.6099999999999999,2.57,0.92,3.7299999999999915
1.6099999999999999,2.57,0.9400000000000001,3.169999999999992
1.6099999999999999,2.57,0.9600000000000001,2.769999999999992
1.6099999999999999,2.57,0.9800000000000001,2.5299999999999923
1.6099999999999999,2.57,1.0,2.449999999999993
1.6099999999999999,2.57,1.02,2.529999999999993
1.6099999999999999,2.57,1.04,2.769999999999994
1.6099999999999999,2.57,1.06,3.1699999999999946
1.6099999999999999,2.57,1.08,3.729999999999995
1.6099999999999999,2.57,1.1,4.449999999999997
1.6099999999999999,2.58,0.9,4.199999999999985
1.6099999999999999,2.58,0.92,3.4799999999999844
1.6099999999999999,2.58,0.9400000000000001,2.919999999999985
1.6099999999999999,2.58,0.9600000000000001,2.519999999999985
1.6099999999999999,2.58,0.9800000000000001,2.279999999999985
1.6099999999999999,2.58,1.0,2.199999999999986
1.6099999999999999,2.58,1.02,2.279999999999986
1.6099999999999999,2.58,1.04,2.5199999999999867
1.6099999999999999,2.58,1.06,2.9199999999999875
1.6099999999999999,2.58,1.08,3.479999999999988
1.6099999999999999,2.58,1.1,4.1999999999999895
1.6099999999999999,2.59,0.9,4.049999999999987
1.6099999999999999,2.59,0.92,3.3299999999999867
1.6099999999999999,2.59,0.9400000000000001,2.769999999999987
1.6099999999999999,2.59,0.9600000000000001,2.3699999999999872
1.6099999999999999,2.59,0.9800000000000001,2.1299999999999875
1.6099999999999999,2.59,1.0,2.0499999999999883
1.6099999999999999,2.59,1.02,2.1299999999999883
1.6099999999999999,2.59,1.04,2.369999999999989
1.6099999999999999,2.59,1.06,2.76999999999999
1.6099999999999999,2.59,1.08,3.3299999999999903
1.6099999999999999,2.59,1.1,4.049999999999992
1.6099999999999999,2.5999999999999996,0.9,3.999999999999985
1.6099999999999999,2.5999999999999996,0.92,3.2799999999999843
1.6099999999999999,2.5999999999999996,0.9400000000000001,2.7199999999999847
1.6099999999999999,2.5999999999999996,0.9600000000000001,2.3199999999999847
1.6099999999999999,2.5999999999999996,0.9800000000000001,2.079999999999985
1.6099999999999999,2.5999999999999996,1.0,1.9999999999999858
1.6099999999999999,2.5999999999999996,1.02,2.079999999999986
1.6099999999999999,2.5999999999999996,1.04,2.3199999999999865
1.6099999999999999,2.5999999999999996,1.06,2.7199999999999873
1.6099999999999999,2.5999999999999996,1.08,3.279999999999988
1.6099999999999999,2.5999999999999996,1.1,3.9999999999999893
1.6099999999999999,2.61,0.9,4.049999999999983
1.6099999999999999,2.61,0.92,3.3299999999999823
1.6099999999999999,2.61,0.9400000000000001,2.7699999999999827
1.6099999999999999,2.61,0.9600000000000001,2.369999999999983
1.6099999999999999,2.61,0.9800000000000001,2.129999999999983
1.6099999999999999,2.61,1.0,2.049999999999984
1.6099999999999999,2.61,1.02,2.129999999999984
1.6099999999999999,2.61,1.04,2.3699999999999846
1.6099999999999999,2.61,1.06,2.7699999999999854
1.6099999999999999,2.61,1.08,3.329999999999986
1.6099999999999999,2.61,1.1,4.049999999999987
1.6099999999999999,2.62,0.9,4.199999999999985
1.6099999999999999,2.62,0.92,3.4799999999999844
1.6099999999999999,2.62,0.9400000000000001,2.919999999999985
1.6099999999999999,2.62,0.9600000000000001,2.519999999999985
1.6099999999999999,2.62,0.9800000000000001,2.279999999999985
1.6099999999999999,2.62,1.0,2.199999999999986
1.6099999999999999,2.62,1.02,2.279999999999986
1.6099999999999999,2.62,1.04,2.5199999999999867
1.6099999999999999,2.62,1.06,2.9199999999999875
1.6099999999999999,2.62,1.08,3.479999999999988
1.6099999999999999,2.62,1.1,4.1999999999999895
1.6099999999999999,2.63,0.9,4.449999999999979
1.6099999999999999,2.63,0.92,3.729999999999978
1.6099999999999999,2.63,0.9400000000000001,3.1699999999999786
1.6099999999999999,2.63,0.9600000000000001,2.7699999999999787
1.6099999999999999,2.63,0.9800000000000001,2.529999999999979
1.6099999999999999,2.63,1.0,2.4499999999999797
1.6099999999999999,2.63,1.02,2.52999999999998
1.6099999999999999,2.63,1.04,2.7699999999999805
1.6099999999999999,2.63,1.06,3.1699999999999813
1.6099999999999999,2.63,1.08,3.7299999999999818
1.6099999999999999,2.63,1.1,4.449999999999983
1.6099999999999999,2.6399999999999997,0.9,4.799999999999969
1.6099999999999999,2.6399999999999997,0.92,4.079999999999968
1.6099999999999999,2.6399999999999997,0.9400000000000001,3.5199999999999685
1.6099999999999999,2.6399999999999997,0.9600000000000001,3.1199999999999686
1.6099999999999999,2.6399999999999997,0.9800000000000001,2.879999999999969
1.6099999999999999,2.6399999999999997,1.0,2.7999999999999696
1.6099999999999999,2.6399999999999997,1.02,2.8799999999999697
1.6099999999999999,2.6399999999999997,1.04,3.1199999999999704
1.6099999999999999,2.6399999999999997,1.06,3.519999999999971
1.6099999999999999,2.6399999999999997,1.08,4.079999999999972
1.6099999999999999,2.6399999999999997,1.1,4.799999999999973
1.6099999999999999,2.65,0.9,5.249999999999976
1.6099999999999999,2.65,0.92,4.529999999999975
1.6099999999999999,2.65,0.9400000000000001,3.9699999999999758
1.6099999999999999,2.65,0.9600000000000001,3.569999999999976
1.6099999999999999,2.65,0.9800000000000001,3.329999999999976
1.6099999999999999,2.65,1.0,3.249999999999977
1.6099999999999999,2.65,1.02,3.329999999999977
1.6099999999999999,2.65,1.04,3.5699999999999776
1.6099999999999999,2.65,1.06,3.9699999999999784
1.6099999999999999,2.65,1.08,4.529999999999979
1.6099999999999999,2.65,1.1,5.2499999999999805
1.6099999999999999,2.6599999999999997,0.9,5.799999999999962
1.6099999999999999,2.6599999999999997,0.92,5.079999999999961
1.6099999999999999,2.6599999999999997,0.9400000000000001,4.519999999999961
1.6099999999999999,2.6599999999999997,0.9600000000000001,4.119999999999961
1.6099999999999999,2.6599999999999997,0.9800000000000001,3.8799999999999617
1.6099999999999999,2.6599999999999997,1.0,3.7999999999999625
1.6099999999999999,2.6599999999999997,1.02,3.8799999999999626
1.6099999999999999,2.6599999999999997,1.04,4.119999999999963
1.6099999999999999,2.6599999999999997,1.06,4.519999999999964
1.6099999999999999,2.6599999999999997,1.08,5.0799999999999645
1.6099999999999999,2.6599999999999997,1.1,5.799999999999966
1.6099999999999999,2.67,0.9,6.4499999999999735
1.6099999999999999,2.67,0.92,5.729999999999973
1.6099999999999999,2.67,0.9400000000000001,5.169999999999973
1.6099999999999999,2.67,0.9600000000000001,4.769999999999973
1.6099999999999999,2.67,0.9800000000000001,4.529999999999974
1.6099999999999999,2.67,1.0,4.449999999999974
1.6099999999999999,2.67,1.02,4.5299999999999745
1.6099999999999999,2.67,1.04,4.769999999999975
1.6099999999999999,2.67,1.06,5.169999999999976
1.6099999999999999,2.67,1.08,5.7299999999999764
1.6099999999999999,2.67,1.1,6.449999999999978
1.6099999999999999,2.6799999999999997,0.9,7.199999999999956
1.6099999999999999,2.6799999999999997,0.92,6.479999999999955
1.6099999999999999,2.6799999999999997,0.9400000000000001,5.9199999999999555
1.6099999999999999,2.6799999999999997,0.9600000000000001,5.519999999999955
1.6099999999999999,2.6799999999999997,0.9800000000000001,5.279999999999956
1.6099999999999999,2.6799999999999997,1.0,5.199999999999957
1.6099999999999999,2.6799999999999997,1.02,5.279999999999957
1.6099999999999999,2.6799999999999997,1.04,5.519999999999957
1.6099999999999999,2.6799999999999997,1.06,5.919999999999958
1.6099999999999999,2.6799999999999997,1.08,6.479999999999959
1.6099999999999999,2.6799999999999997,1.1,7.19999999999996
1.6099999999999999,2.69,0.9,8.049999999999972
1.6099999999999999,2.69,0.92,7.329999999999972
1.6099999999999999,2.69,0.9400000000000001,6.769999999999972
1.6099999999999999,2.69,0.9600000000000001,6.369999999999972
1.6099999999999999,2.69,0.9800000000000001,6.129999999999972
1.6099999999999999,2.69,1.0,6.049999999999973
1.6099999999999999,2.69,1.02,6.129999999999973
1.6099999999999999,2.69,1.04,6.3699999999999735
1.6099999999999999,2.69,1.06,6.769999999999975
1.6099999999999999,2.69,1.08,7.329999999999975
1.6099999999999999,2.69,1.1,8.049999999999976
1.6099999999999999,2.6999999999999997,0.9,8.99999999999995
1.6099999999999999,2.6999999999999997,0.92,8.27999999999995
1.6099999999999999,2.6999999999999997,0.9400000000000001,7.719999999999949
1.6099999999999999,2.6999999999999997,0.9600000000000001,7.319999999999949
1.6099999999999999,2.6999999999999997,0.9800000000000001,7.0799999999999494
1.6099999999999999,2.6999999999999997,1.0,6.99999999999995
1.6099999999999999,2.6999999999999997,1.02,7.07999999999995
1.6099999999999999,2.6999999999999997,1.04,7.3199999999999505
1.6099999999999999,2.6999999999999997,1.06,7.719999999999952
1.6099999999999999,2.6999999999999997,1.08,8.279999999999953
1.6099999999999999,2.6999999999999997,1.1,8.999999999999954
1.6099999999999999,2.71,0.9,10.049999999999972
1.6099999999999999,2.71,0.92,9.329999999999972
1.6099999999999999,2.71,0.9400000000000001,8.769999999999971
1.6099999999999999,2.71,0.9600000000000001,8.36999999999997
1.6099999999999999,2.71,0.9800000000000001,8.129999999999972
1.6099999999999999,2.71,1.0,8.049999999999972
1.6099999999999999,2.71,1.02,8.129999999999972
1.6099999999999999,2.71,1.04,8.369999999999973
1.6099999999999999,2.71,1.06,8.769999999999973
1.6099999999999999,2.71,1.08,9.329999999999975
1.6099999999999999,2.71,1.1,10.049999999999976
1.6099999999999999,2.7199999999999998,0.9,11.199999999999946
1.6099999999999999,2.7199999999999998,0.92,10.479999999999945
1.6099999999999999,2.7199999999999998,0.9400000000000001,9.919999999999945
1.6099999999999999,2.7199999999999998,0.9600000000000001,9.519999999999945
1.6099999999999999,2.7199999999999998,0.9800000000000001,9.279999999999946
1.6099999999999999,2.7199999999999998,1.0,9.199999999999946
1.6099999999999999,2.7199999999999998,1.02,9.279999999999946
1.6099999999999999,2.7199999999999998,1.04,9.519999999999946
1.6099999999999999,2.7199999999999998,1.06,9.919999999999947
1.6099999999999999,2.7199999999999998,1.08,10.479999999999949
1.6099999999999999,2.7199999999999998,1.1,11.19999999999995
1.6099999999999999,2.73,0.9,12.44999999999997
1.6099999999999999,2.73,0.92,11.72999999999997
1.6099999999999999,2.73,0.9400000000000001,11.16999999999997
1.6099999999999999,2.73,0.9600000000000001,10.76999999999997
1.6099999999999999,2.73,0.9800000000000001,10.529999999999971
1.6099999999999999,2.73,1.0,10.44999999999997
1.6099999999999999,2.73,1.02,10.529999999999971
1.6099999999999999,2.73,1.04,10.769999999999971
1.6099999999999999,2.73,1.06,11.169999999999972
1.6099999999999999,2.73,1.08,11.729999999999974
1.6099999999999999,2.73,1.1,12.449999999999974
1.6099999999999999,2.7399999999999998,0.9,13.79999999999994
1.6099999999999999,2.7399999999999998,0.92,13.07999999999994
1.6099999999999999,2.7399999999999998,0.9400000000000001,12.51999999999994
1.6099999999999999,2.7399999999999998,0.9600000000000001,12.119999999999939
1.6099999999999999,2.7399999999999998,0.9800000000000001,11.87999999999994
1.6099999999999999,2.7399999999999998,1.0,11.79999999999994
1.6099999999999999,2.7399999999999998,1.02,11.87999999999994
1.6099999999999999,2.7399999999999998,1.04,12.11999999999994
1.6099999999999999,2.7399999999999998,1.06,12.519999999999941
1.6099999999999999,2.7399999999999998,1.08,13.079999999999943
1.6099999999999999,2.7399999999999998,1.1,13.799999999999944
1.6099999999999999,2.75,0.9,15.249999999999972
1.6099999999999999,2.75,0.92,14.529999999999973
1.6099999999999999,2.75,0.9400000000000001,13.969999999999972
1.6099999999999999,2.75,0.9600000000000001,13.569999999999972
1.6099999999999999,2.75,0.9800000000000001,13.329999999999973
1.6099999999999999,2.75,1.0,13.249999999999973
1.6099999999999999,2.75,1.02,13.329999999999973
1.6099999999999999,2.75,1.04,13.569999999999974
1.6099999999999999,2.75,1.06,13.969999999999974
1.6099999999999999,2.75,1.08,14.529999999999976
1.6099999999999999,2.75,1.1,15.249999999999977
1.6099999999999999,2.76,0.9,16.799999999999937
1.6099999999999999,2.76,0.92,16.079999999999938
1.6099999999999999,2.76,0.9400000000000001,15.519999999999937
1.6099999999999999,2.76,0.9600000000000001,15.119999999999937
1.6099999999999999,2.76,0.9800000000000001,14.879999999999939
1.6099999999999999,2.76,1.0,14.799999999999939
1.6099999999999999,2.76,1.02,14.879999999999939
1.6099999999999999,2.76,1.04,15.119999999999939
1.6099999999999999,2.76,1.06,15.51999999999994
1.6099999999999999,2.76,1.08,16.07999999999994
1.6099999999999999,2.76,1.1,16.79999999999994
1.6099999999999999,2.77,0.9,18.449999999999974
1.6099999999999999,2.77,0.92,17.729999999999972
1.6099999999999999,2.77,0.9400000000000001,17.169999999999973
1.6099999999999999,2.77,0.9600000000000001,16.769999999999975
1.6099999999999999,2.77,0.9800000000000001,16.529999999999973
1.6099999999999999,2.77,1.0,16.449999999999974
1.6099999999999999,2.77,1.02,16.529999999999976
1.6099999999999999,2.77,1.04,16.769999999999975
1.6099999999999999,2.77,1.06,17.169999999999977
1.6099999999999999,2.77,1.08,17.729999999999976
1.6099999999999999,2.77,1.1,18.449999999999978
1.6099999999999999,2.78,0.9,20.199999999999935
1.6099999999999999,2.78,0.92,19.479999999999933
1.6099999999999999,2.78,0.9400000000000001,18.919999999999934
1.6099999999999999,2.78,0.9600000000000001,18.519999999999936
1.6099999999999999,2.78,0.9800000000000001,18.279999999999934
1.6099999999999999,2.78,1.0,18.199999999999935
1.6099999999999999,2.78,1.02,18.279999999999937
1.6099999999999999,2.78,1.04,18.519999999999936
1.6099999999999999,2.78,1.06,18.919999999999938
1.6099999999999999,2.78,1.08,19.479999999999936
1.6099999999999999,2.78,1.1,20.19999999999994
1.6099999999999999,2.79,0.9,22.049999999999976
1.6099999999999999,2.79,0.92,21.329999999999973
1.6099999999999999,2.79,0.9400000000000001,20.769999999999975
1.6099999999999999,2.79,0.9600000000000001,20.369999999999976
1.6099999999999999,2.79,0.9800000000000001,20.129999999999974
1.6099999999999999,2.79,1.0,20.049999999999976
1.6099999999999999,2.79,1.02,20.129999999999978
1.6099999999999999,2.79,1.04,20.369999999999976
1.6099999999999999,2.79,1.06,20.76999999999998
1.6099999999999999,2.79,1.08,21.329999999999977
1.6099999999999999,2.79,1.1,22.04999999999998
1.6099999999999999,2.8,0.9,23.999999999999932
1.6099999999999999,2.8,0.92,23.27999999999993
1.6099999999999999,2.8,0.9400000000000001,22.71999999999993
1.6099999999999999,2.8,0.9600000000000001,22.319999999999933
1.6099999999999999,2.8,0.9800000000000001,22.07999999999993
1.6099999999999999,2.8,1.0,21.999999999999932
1.6099999999999999,2.8,1.02,22.079999999999934
1.6099999999999999,2.8,1.04,22.319999999999933
1.6099999999999999,2.8,1.06,22.719999999999935
1.6099999999999999,2.8,1.08,23.279999999999934
1.6099999999999999,2.8,1.1,23.999999999999936
1.6199999999999999,2.4,0.9,24.88000000000002
1.6199999999999999,2.4,0.92,24.160000000000018
1.6199999999999999,2.4,0.9400000000000001,23.60000000000002
1.6199999999999999,2.4,0.9600000000000001,23.20000000000002
1.6199999999999999,2.4,0.9800000000000001,22.96000000000002
1.6199999999999999,2.4,1.0,22.88000000000002
1.6199999999999999,2.4,1.02,22.960000000000022
1.6199999999999999,2.4,1.04,23.20000000000002
1.6199999999999999,2.4,1.06,23.600000000000023
1.6199999999999999,2.4,1.08,24.16000000000002
1.6199999999999999,2.4,1.1,24.880000000000024
1.6199999999999999,2.4099999999999997,0.9,22.930000000000057
1.6199999999999999,2.4099999999999997,0.92,22.210000000000054
1.6199999999999999,2.4099999999999997,0.9400000000000001,21.650000000000055
1.6199999999999999,2.4099999999999997,0.9600000000000001,21.250000000000057
1.6199999999999999,2.4099999999999997,0.9800000000000001,21.010000000000055
1.6199999999999999,2.4099999999999997,1.0,20.930000000000057
1.6199999999999999,2.4099999999999997,1.02,21.01000000000006
1.6199999999999999,2.4099999999999997,1.04,21.250000000000057
1.6199999999999999,2.4099999999999997,1.06,21.65000000000006
1.6199999999999999,2.4099999999999997,1.08,22.210000000000058
1.6199999999999999,2.4099999999999997,1.1,22.93000000000006
1.6199999999999999,2.42,0.9,21.080000000000016
1.6199999999999999,2.42,0.92,20.360000000000014
1.6199999999999999,2.42,0.9400000000000001,19.800000000000015
1.6199999999999999,2.42,0.9600000000000001,19.400000000000016
1.6199999999999999,2.42,0.9800000000000001,19.160000000000014
1.6199999999999999,2.42,1.0,19.080000000000016
1.6199999999999999,2.42,1.02,19.160000000000018
1.6199999999999999,2.42,1.04,19.400000000000016
1.6199999999999999,2.42,1.06,19.80000000000002
1.6199999999999999,2.42,1.08,20.360000000000017
1.6199999999999999,2.42,1.1,21.08000000000002
1.6199999999999999,2.4299999999999997,0.9,19.330000000000048
1.6199999999999999,2.4299999999999997,0.92,18.610000000000046
1.6199999999999999,2.4299999999999997,0.9400000000000001,18.050000000000047
1.6199999999999999,2.4299999999999997,0.9600000000000001,17.65000000000005
1.6199999999999999,2.4299999999999997,0.9800000000000001,17.410000000000046
1.6199999999999999,2.4299999999999997,1.0,17.330000000000048
1.6199999999999999,2.4299999999999997,1.02,17.41000000000005
1.6199999999999999,2.4299999999999997,1.04,17.65000000000005
1.6199999999999999,2.4299999999999997,1.06,18.05000000000005
1.6199999999999999,2.4299999999999997,1.08,18.61000000000005
1.6199999999999999,2.4299999999999997,1.1,19.33000000000005
1.6199999999999999,2.44,0.9,17.680000000000007
1.6199999999999999,2.44,0.92,16.960000000000004
1.6199999999999999,2.44,0.9400000000000001,16.400000000000006
1.6199999999999999,2.44,0.9600000000000001,16.000000000000007
1.6199999999999999,2.44,0.9800000000000001,15.760000000000007
1.6199999999999999,2.44,1.0,15.680000000000007
1.6199999999999999,2.44,1.02,15.760000000000007
1.6199999999999999,2.44,1.04,16.000000000000007
1.6199999999999999,2.44,1.06,16.40000000000001
1.6199999999999999,2.44,1.08,16.960000000000008
1.6199999999999999,2.44,1.1,17.68000000000001
1.6199999999999999,2.4499999999999997,0.9,16.130000000000038
1.6199999999999999,2.4499999999999997,0.92,15.410000000000037
1.6199999999999999,2.4499999999999997,0.9400000000000001,14.850000000000037
1.6199999999999999,2.4499999999999997,0.9600000000000001,14.450000000000037
1.6199999999999999,2.4499999999999997,0.9800000000000001,14.210000000000038
1.6199999999999999,2.4499999999999997,1.0,14.130000000000038
1.6199999999999999,2.4499999999999997,1.02,14.210000000000038
1.6199999999999999,2.4499999999999997,1.04,14.450000000000038
1.6199999999999999,2.4499999999999997,1.06,14.850000000000039
1.6199999999999999,2.4499999999999997,1.08,15.410000000000041
1.6199999999999999,2.4499999999999997,1.1,16.13000000000004
1.6199999999999999,2.46,0.9,14.68
1.6199999999999999,2.46,0.92,13.959999999999999
1.6199999999999999,2.46,0.9400000000000001,13.399999999999999
1.6199999999999999,2.46,0.9600000000000001,12.999999999999998
1.6199999999999999,2.46,0.9800000000000001,12.76
1.6199999999999999,2.46,1.0,12.68
1.6199999999999999,2.46,1.02,12.76
1.6199999999999999,2.46,1.04,13.0
1.6199999999999999,2.46,1.06,13.4
1.6199999999999999,2.46,1.08,13.960000000000003
1.6199999999999999,2.46,1.1,14.680000000000003
1.6199999999999999,2.4699999999999998,0.9,13.330000000000027
1.6199999999999999,2.4699999999999998,0.92,12.610000000000026
1.6199999999999999,2.4699999999999998,0.9400000000000001,12.050000000000026
1.6199999999999999,2.4699999999999998,0.9600000000000001,11.650000000000025
1.6199999999999999,2.4699999999999998,0.9800000000000001,11.410000000000027
1.6199999999999999,2.4699999999999998,1.0,11.330000000000027
1.6199999999999999,2.4699999999999998,1.02,11.410000000000027
1.6199999999999999,2.4699999999999998,1.04,11.650000000000027
1.6199999999999999,2.4699999999999998,1.06,12.050000000000027
1.6199999999999999,2.4699999999999998,1.08,12.61000000000003
1.6199999999999999,2.4699999999999998,1.1,13.33000000000003
1.6199999999999999,2.48,0.9,12.079999999999995
1.6199999999999999,2.48,0.92,11.359999999999996
1.6199999999999999,2.48,0.9400000000000001,10.799999999999995
1.6199999999999999,2.48,0.9600000000000001,10.399999999999995
1.6199999999999999,2.48,0.9800000000000001,10.159999999999997
1.6199999999999999,2.48,1.0,10.079999999999997
1.6199999999999999,2.48,1.02,10.159999999999997
1.6199999999999999,2.48,1.04,10.399999999999997
1.6199999999999999,2.48,1.06,10.799999999999997
1.6199999999999999,2.48,1.08,11.36
1.6199999999999999,2.48,1.1,12.08
1.6199999999999999,2.4899999999999998,0.9,10.930000000000017
1.6199999999999999,2.4899999999999998,0.92,10.210000000000019
1.6199999999999999,2.4899999999999998,0.9400000000000001,9.650000000000018
1.6199999999999999,2.4899999999999998,0.9600000000000001,9.250000000000018
1.6199999999999999,2.4899999999999998,0.9800000000000001,9.01000000000002
1.6199999999999999,2.4899999999999998,1.0,8.93000000000002
1.6199999999999999,2.4899999999999998,1.02,9.01000000000002
1.6199999999999999,2.4899999999999998,1.04,9.25000000000002
1.6199999999999999,2.4899999999999998,1.06,9.65000000000002
1.6199999999999999,2.4899999999999998,1.08,10.210000000000022
1.6199999999999999,2.4899999999999998,1.1,10.930000000000023
1.6199999999999999,2.5,0.9,9.879999999999992
1.6199999999999999,2.5,0.92,9.159999999999991
1.6199999999999999,2.5,0.9400000000000001,8.59999999999999
1.6199999999999999,2.5,0.9600000000000001,8.199999999999992
1.6199999999999999,2.5,0.9800000000000001,7.959999999999992
1.6199999999999999,2.5,1.0,7.879999999999993
1.6199999999999999,2.5,1.02,7.959999999999993
1.6199999999999999,2.5,1.04,8.199999999999994
1.6199999999999999,2.5,1.06,8.599999999999994
1.6199999999999999,2.5,1.08,9.159999999999995
1.6199999999999999,2.5,1.1,9.879999999999995
1.6199999999999999,2.51,0.9,8.93000000000001
1.6199999999999999,2.51,0.92,8.21000000000001
1.6199999999999999,2.51,0.9400000000000001,7.65000000000001
1.6199999999999999,2.51,0.9600000000000001,7.25000000000001
1.6199999999999999,2.51,0.9800000000000001,7.0100000000000104
1.6199999999999999,2.51,1.0,6.930000000000011
1.6199999999999999,2.51,1.02,7.010000000000011
1.6199999999999999,2.51,1.04,7.2500000000000115
1.6199999999999999,2.51,1.06,7.650000000000013
1.6199999999999999,2.51,1.08,8.210000000000013
1.6199999999999999,2.51,1.1,8.930000000000014
1.6199999999999999,2.52,0.9,8.079999999999988
1.6199999999999999,2.52,0.92,7.359999999999988
1.6199999999999999,2.52,0.9400000000000001,6.799999999999988
1.6199999999999999,2.52,0.9600000000000001,6.399999999999988
1.6199999999999999,2.52,0.9800000000000001,6.159999999999989
1.6199999999999999,2.52,1.0,6.079999999999989
1.6199999999999999,2.52,1.02,6.1599999999999895
1.6199999999999999,2.52,1.04,6.39999999999999
1.6199999999999999,2.52,1.06,6.799999999999991
1.6199999999999999,2.52,1.08,7.359999999999991
1.6199999999999999,2.52,1.1,8.079999999999993
1.6199999999999999,2.53,0.9,7.330000000000003
1.6199999999999999,2.53,0.92,6.610000000000002
1.6199999999999999,2.53,0.9400000000000001,6.0500000000000025
1.6199999999999999,2.53,0.9600000000000001,5.650000000000002
1.6199999999999999,2.53,0.9800000000000001,5.410000000000003
1.6199999999999999,2.53,1.0,5.330000000000004
1.6199999999999999,2.53,1.02,5.410000000000004
1.6199999999999999,2.53,1.04,5.650000000000004
1.6199999999999999,2.53,1.06,6.050000000000005
1.6199999999999999,2.53,1.08,6.610000000000006
1.6199999999999999,2.53,1.1,7.330000000000007
1.6199999999999999,2.54,0.9,6.679999999999986
1.6199999999999999,2.54,0.92,5.959999999999986
1.6199999999999999,2.54,0.9400000000000001,5.399999999999986
1.6199999999999999,2.54,0.9600000000000001,4.999999999999986
1.6199999999999999,2.54,0.9800000000000001,4.7599999999999865
1.6199999999999999,2.54,1.0,4.679999999999987
1.6199999999999999,2.54,1.02,4.759999999999987
1.6199999999999999,2.54,1.04,4.999999999999988
1.6199999999999999,2.54,1.06,5.399999999999989
1.6199999999999999,2.54,1.08,5.959999999999989
1.6199999999999999,2.54,1.1,6.679999999999991
1.6199999999999999,2.55,0.9,6.129999999999996
1.6199999999999999,2.55,0.92,5.409999999999996
1.6199999999999999,2.55,0.9400000000000001,4.849999999999996
1.6199999999999999,2.55,0.9600000000000001,4.449999999999996
1.6199999999999999,2.55,0.9800000000000001,4.209999999999996
1.6199999999999999,2.55,1.0,4.129999999999997
1.6199999999999999,2.55,1.02,4.209999999999997
1.6199999999999999,2.55,1.04,4.4499999999999975
1.6199999999999999,2.55,1.06,4.849999999999999
1.6199999999999999,2.55,1.08,5.409999999999999
1.6199999999999999,2.55,1.1,6.130000000000001
1.6199999999999999,2.56,0.9,5.679999999999985
1.6199999999999999,2.56,0.92,4.959999999999984
1.6199999999999999,2.56,0.9400000000000001,4.399999999999984
1.6199999999999999,2.56,0.9600000000000001,3.9999999999999845
1.6199999999999999,2.56,0.9800000000000001,3.7599999999999847
1.6199999999999999,2.56,1.0,3.6799999999999855
1.6199999999999999,2.56,1.02,3.7599999999999856
1.6199999999999999,2.56,1.04,3.9999999999999862
1.6199999999999999,2.56,1.06,4.399999999999987
1.6199999999999999,2.56,1.08,4.9599999999999875
1.6199999999999999,2.56,1.1,5.679999999999989
1.6199999999999999,2.57,0.9,5.32999999999999
1.6199999999999999,2.57,0.92,4.60999999999999
1.6199999999999999,2.57,0.9400000000000001,4.04999999999999
1.6199999999999999,2.57,0.9600000000000001,3.64999999999999
1.6199999999999999,2.57,0.9800000000000001,3.4099999999999904
1.6199999999999999,2.57,1.0,3.329999999999991
1.6199999999999999,2.57,1.02,3.4099999999999913
1.6199999999999999,2.57,1.04,3.649999999999992
1.6199999999999999,2.57,1.06,4.049999999999993
1.6199999999999999,2.57,1.08,4.609999999999993
1.6199999999999999,2.57,1.1,5.329999999999995
1.6199999999999999,2.58,0.9,5.079999999999983
1.6199999999999999,2.58,0.92,4.359999999999983
1.6199999999999999,2.58,0.9400000000000001,3.799999999999983
1.6199999999999999,2.58,0.9600000000000001,3.399999999999983
1.6199999999999999,2.58,0.9800000000000001,3.1599999999999833
1.6199999999999999,2.58,1.0,3.079999999999984
1.6199999999999999,2.58,1.02,3.159999999999984
1.6199999999999999,2.58,1.04,3.399999999999985
1.6199999999999999,2.58,1.06,3.7999999999999856
1.6199999999999999,2.58,1.08,4.359999999999986
1.6199999999999999,2.58,1.1,5.079999999999988
1.6199999999999999,2.59,0.9,4.9299999999999855
1.6199999999999999,2.59,0.92,4.209999999999985
1.6199999999999999,2.59,0.9400000000000001,3.6499999999999853
1.6199999999999999,2.59,0.9600000000000001,3.2499999999999853
1.6199999999999999,2.59,0.9800000000000001,3.0099999999999856
1.6199999999999999,2.59,1.0,2.9299999999999864
1.6199999999999999,2.59,1.02,3.0099999999999865
1.6199999999999999,2.59,1.04,3.249999999999987
1.6199999999999999,2.59,1.06,3.649999999999988
1.6199999999999999,2.59,1.08,4.209999999999988
1.6199999999999999,2.59,1.1,4.92999999999999
1.6199999999999999,2.5999999999999996,0.9,4.879999999999983
1.6199999999999999,2.5999999999999996,0.92,4.159999999999982
1.6199999999999999,2.5999999999999996,0.9400000000000001,3.5999999999999828
1.6199999999999999,2.5999999999999996,0.9600000000000001,3.199999999999983
1.6199999999999999,2.5999999999999996,0.9800000000000001,2.959999999999983
1.6199999999999999,2.5999999999999996,1.0,2.879999999999984
