N,x_resid_ln_fs8
-3.8394649294104988,-0.0002095870066558675
-3.8386013520534563,-0.00020969402252177943
-3.837737774696414,-0.0002098004287784394
-3.8368741973393714,-0.00020990622623142524
-3.8360106199823294,-0.000210011415687196
-3.835147042625287,-0.00021011599794779068
-3.8342834652682445,-0.00021021997381878016
-3.833419887911202,-0.00021032334409952502
-3.8325563105541596,-0.0002104261095911622
-3.831692733197117,-0.00021052827109570987
-3.8308291558400747,-0.00021062982940987796
-3.8299655784830327,-0.00021073078533124373
-3.82910200112599,-0.00021083113965739142
-3.8282384237689477,-0.0002109308931841289
-3.8273748464119053,-0.00021103004670459252
-3.826511269054863,-0.00021112860101460407
-3.8256476916978204,-0.00021122655690285902
-3.824784114340778,-0.00021132391516605342
-3.8239205369837355,-0.00021142067658933006
-3.8230569596266935,-0.00021151684196495796
-3.822193382269651,-0.00021161241207896808
-3.8213298049126085,-0.0002117073877227274
-3.820466227555566,-0.00021180176967783293
-3.8196026501985236,-0.00021189555873298016
-3.818739072841481,-0.0002119887556688918
-3.8178754954844387,-0.000212081361272487
-3.8170119181273963,-0.0002121733763235864
-3.8161483407703543,-0.00021226480160289884
-3.815284763413312,-0.0002123556378920144
-3.8144211860562693,-0.00021244588596899122
-3.813557608699227,-0.00021253554661275487
-3.8126940313421844,-0.0002126246205977969
-3.811830453985142,-0.00021271310870216165
-3.8109668766280995,-0.0002128010117012219
-3.8101032992710575,-0.0002128883303668186
-3.809239721914015,-0.00021297506547343636
-3.8083761445569726,-0.00021306121779290227
-3.80751256719993,-0.000213146788095267
-3.8066489898428877,-0.00021323177715146246
-3.8057854124858452,-0.00021331618572888872
-3.8049218351288028,-0.00021340001459581315
-3.8040582577717603,-0.0002134832645196219
-3.8031946804147183,-0.00021356593626681297
-3.802331103057676,-0.00021364803060032467
-3.8014675257006334,-0.0002137295482840043
-3.800603948343591,-0.00021381049008256658
-3.7997403709865485,-0.00021389085675629221
-3.798876793629506,-0.00021397064906546193
-3.7980132162724636,-0.00021404986777212587
-3.797149638915421,-0.00021412851363302593
-3.796286061558379,-0.00021420658740577136
-3.7954224842013367,-0.00021428408984886654
-3.794558906844294,-0.00021436102171726312
-3.7936953294872517,-0.00021443738376412946
-3.7928317521302093,-0.00021451317674620746
-3.791968174773167,-0.0002145884014148891
-3.7911045974161244,-0.00021466305852157336
-3.7902410200590824,-0.00021473714881677097
-3.78937744270204,-0.00021481067305187396
-3.7885138653449975,-0.00021488363197385424
-3.787650287987955,-0.00021495602633321564
-3.7867867106309125,-0.0002150278568742517
-3.78592313327387,-0.00021509912434392042
-3.7850595559168276,-0.0002151698294878407
-3.784195978559785,-0.00021523997304854353
-3.783332401202743,-0.00021530955576987143
-3.7824688238457007,-0.0002153785783925652
-3.7816052464886583,-0.00021544704166091833
-3.780741669131616,-0.0002155149463116679
-3.7798780917745733,-0.0002155822930846804
-3.779014514417531,-0.00021564908271846928
-3.7781509370604884,-0.00021571531595022259
-3.777287359703446,-0.00021578099351624025
-3.776423782346404,-0.0002158461161505948
-3.7755602049893615,-0.0002159106845896
-3.774696627632319,-0.00021597469956466386
-3.7738330502752766,-0.00021603816180853358
-3.772969472918234,-0.00021610107205218
-3.7721058955611917,-0.00021616343102789926
-3.7712423182041492,-0.0002162252394631234
-3.7703787408471072,-0.00021628649808703992
-3.7695151634900648,-0.00021634720762617882
-3.7686515861330223,-0.00021640736880840228
-3.76778800877598,-0.00021646698235890105
-3.7669244314189374,-0.0002165260490024426
-3.766060854061895,-0.00021658456946199722
-3.7651972767048525,-0.00021664254446098624
-3.76433369934781,-0.0002166999747214987
-3.763470121990768,-0.0002167568609638404
-3.7626065446337256,-0.0002168132039065615
-3.761742967276683,-0.00021686900427174416
-3.7608793899196407,-0.0002169242627739279
-3.760015812562598,-0.00021697898013298134
-3.7591522352055557,-0.00021703315706343707
-3.7582886578485133,-0.00021708679428162486
-3.757425080491471,-0.00021713989250030097
-3.756561503134429,-0.00021719245243400492
-3.7556979257773864,-0.00021724447479461173
-3.754834348420344,-0.00021729596029354536
-3.7539707710633015,-0.00021734690964091835
-3.753107193706259,-0.0002173973235468224
-3.7522436163492165,-0.0002174472027191357
-3.751380038992174,-0.00021749654786706873
-3.750516461635132,-0.0002175453596962723
-3.7496528842780896,-0.00021759363891241806
-3.748789306921047,-0.00021764138622071272
-3.7479257295640047,-0.00021768860232503767
-3.7470621522069623,-0.00021773528792883023
-3.74619857484992,-0.00021778144373374442
-3.7453349974928773,-0.00021782707044145505
-3.744471420135835,-0.0002178721687518398
-3.743607842778793,-0.00021791673936433914
-3.7427442654217504,-0.00021796078297750543
-3.741880688064708,-0.00021800430028855178
-3.7410171107076655,-0.00021804729199471212
-3.740153533350623,-0.00021808975879097914
-3.7392899559935806,-0.00021813170137279653
-3.738426378636538,-0.00021817312043293652
-3.7375628012794957,-0.0002182140166659685
-3.7366992239224537,-0.00021825439076288838
-3.7358356465654112,-0.00021829424341514303
-3.7349720692083688,-0.000218333575312403
-3.7341084918513263,-0.00021837238714522006
-3.733244914494284,-0.0002184106796010582
-3.7323813371372414,-0.00021844845336736057
-3.731517759780199,-0.0002184857091311332
-3.730654182423157,-0.00021852244757804978
-3.7297906050661145,-0.00021855866939288898
-3.728927027709072,-0.00021859437525911796
-3.7280634503520296,-0.00021862956586062715
-3.727199872994987,-0.0002186642418786494
-3.7263362956379447,-0.00021869840399530577
-3.725472718280902,-0.00021873205289004577
-3.7246091409238598,-0.00021876518924233979
-3.7237455635668177,-0.00021879781373163737
-3.7228819862097753,-0.00021882992703517457
-3.722018408852733,-0.00021886152982929924
-3.7211548314956904,-0.00021889262278990823
-3.720291254138648,-0.0002189232065924751
-3.7194276767816055,-0.00021895328191067626
-3.718564099424563,-0.00021898284941775092
-3.7177005220675206,-0.00021901190978693835
-3.7168369447104785,-0.00021904046368836222
-3.715973367353436,-0.0002190685117930552
