tau,omega,sigma_ratio_1e9,sigma_ratio_1e10,sigma_ratio_1e11,score
0.07130434782608695,0.18956521739130436,0.5907289008629732,0.7235911391292766,0.864912594465917,4.173526954428816
0.08956521739130435,0.1373913043478261,0.5916683371485194,0.7243140138204969,0.8648003611512531,4.186251851121929
0.08652173913043479,0.14782608695652175,0.5914707059455224,0.7241360100089519,0.8647425696426639,4.191737663864065
0.07434782608695652,0.1826086956521739,0.5907029329774616,0.7235031706374054,0.8647035514203306,4.19444823468042
0.09260869565217392,0.12695652173913044,0.5915916637302722,0.7241999145233776,0.8646455046659333,4.2016583849703455
0.08347826086956522,0.1582608695652174,0.5909914600504492,0.7236583961373921,0.864468280119399,4.218490185347024
0.07739130434782608,0.1756521739130435,0.5905343742694265,0.7232633870713537,0.8643899808705551,4.2256256677285915
0.08043478260869565,0.16869565217391305,0.5902258800355109,0.722875649433243,0.8639742009974477,4.266831634395289
0.08956521739130435,0.1408695652173913,0.5906322443295153,0.7231882814593452,0.8639316933712278,4.271728857542668
0.09260869565217392,0.13043478260869565,0.5906437436481783,0.7231689633558418,0.8638472486090033,4.2802135327924375
0.08652173913043479,0.15130434782608695,0.5903469579499154,0.7229157537140741,0.8638033685817719,4.284149443081697
0.06826086956521739,0.2,0.5890545337645797,0.7218308241570055,0.8637239744245682,4.290076681005385
0.07130434782608695,0.19304347826086957,0.5892349119800853,0.7219679976223198,0.863674602531167,4.295314955933426
0.09565217391304348,0.12,0.590389989628066,0.7228662532325754,0.8635541774347154,4.309201534701972
0.07434782608695652,0.18608695652173912,0.5892742708270937,0.7219518718578073,0.8635184738433459,4.311033959871298
0.08347826086956522,0.1617391304347826,0.5897814279241972,0.7223445690146773,0.8634586360692228,4.317829701277582
0.07739130434782608,0.1791304347826087,0.5891726191269313,0.7217847428537113,0.8632576754011038,4.337025561313603
0.08956521739130435,0.1443478260869565,0.5895775978589253,0.722041235011508,0.8630442542665693,4.35905890857677
0.09260869565217392,0.13391304347826086,0.5896762368462776,0.7221157873226209,0.8630298902898332,4.360653313843875
0.08043478260869565,0.17217391304347826,0.5889319333939024,0.7214700028762294,0.86289443372985,4.373070345557343
0.08652173913043479,0.1547826086956522,0.5892059227895805,0.7216752945183988,0.8628457952040299,4.378376210947454
0.09565217391304348,0.12347826086956522,0.5895096307462508,0.7219067879724451,0.8628066482662625,4.382776231567581
0.07130434782608695,0.1965217391304348,0.5877318109304704,0.7203315427669837,0.8624204101083176,4.4187126749814425
0.08347826086956522,0.16521739130434782,0.5885556281491978,0.7210118657442129,0.8624310899941356,4.418939389759517
0.07434782608695652,0.18956521739130436,0.587834644598299,0.7203857420374268,0.8623167635478429,4.429269927466287
0.09260869565217392,0.1373913043478261,0.588689589487715,0.7210408087369408,0.862193621107637,4.442959234286059
0.08956521739130435,0.14782608695652175,0.5885048924881147,0.7208733416483438,0.8621382537087952,4.448221733908044
0.07739130434782608,0.1826086956521739,0.5877982848366158,0.7202899370644764,0.8621083523936114,4.450111825223807
0.09565217391304348,0.12695652173913044,0.5886092641134073,0.7209247505644537,0.8620399239847185,4.4582442290443165
0.08652173913043479,0.1582608695652174,0.5880481441037586,0.7204151449832619,0.8618700781464619,4.474395891872625
0.08043478260869565,0.1756521739130435,0.5876240100753417,0.7200470369971372,0.8617973091378125,4.481027367623184
0.08347826086956522,0.16869565217391305,0.5873146526381331,0.7196608442239802,0.8613858895160669,4.521795347230201
0.09260869565217392,0.1408695652173913,0.5876842548492883,0.7199444573473225,0.8613386366685147,4.527112389806685
0.09565217391304348,0.13043478260869565,0.5876892960331009,0.7199205273327934,0.8612541821432171,4.535588359772736
0.08956521739130435,0.15130434782608695,0.5874146292459648,0.7196850753792179,0.8612139056890256,4.53919666026435
0.07130434782608695,0.2,0.5862203600996029,0.7186824964922505,0.861150331480881,4.543689793815635
0.07434782608695652,0.19304347826086957,0.586384776959636,0.7188054635778157,0.8610987187071476,4.549127371395775
0.09869565217391305,0.12,0.5874378874944644,0.7196213652721203,0.8609645692360753,4.564233634959379
0.07739130434782608,0.18608695652173912,0.5864120523776102,0.7187796120945502,0.860942294161486,4.56485721761445
0.08652173913043479,0.1617391304347826,0.5868741707222686,0.719135823735283,0.8608764500518913,4.572186017121894
0.08043478260869565,0.1791304347826087,0.5863027484723615,0.718607354241375,0.8606830939619041,4.590676953269962
0.09260869565217392,0.1443478260869565,0.5866606929914006,0.7188271700706526,0.860465136722485,4.613093471431114
0.09565217391304348,0.13391304347826086,0.5867501402557457,0.7188945122474067,0.8604496045085046,4.614791045724219
0.08347826086956522,0.17217391304347826,0.5860590971185001,0.7182920674448631,0.8603232861200556,4.626373289264319
0.08956521739130435,0.1547826086956522,0.5863073150635018,0.7184769167494149,0.8602714282480133,4.63196261786276
0.09869565217391305,0.12347826086956522,0.5865831096382935,0.718686447900572,0.8602286672859829,4.636682560927414
0.07434782608695652,0.1965217391304348,0.5849253893660463,0.7172117205875681,0.8598646409461458,4.670577178689695
0.08652173913043479,0.16521739130434782,0.5856845562427346,0.7178378551272934,0.8598651474916509,4.671723731920928
0.07739130434782608,0.18956521739130436,0.585014603334483,0.7172544132356147,0.8597597865989142,4.681234139408542
0.09565217391304348,0.1373913043478261,0.5857922176861005,0.717847106685536,0.8596263770032598,4.695834303538365
0.09260869565217392,0.14782608695652175,0.585619370423405,0.7176893907209089,0.8595733250991197,4.700882771466518
0.08043478260869565,0.1826086956521739,0.5849687890881421,0.7171515609496655,0.8595520586317602,4.701992989261009
0.09869565217391305,0.12695652173913044,0.5857087576065239,0.7177294160517729,0.8594738402925066,4.7109983994458515
0.08956521739130435,0.1582608695652174,0.5851834623946237,0.7172493525340745,0.8593110434047739,4.726498146988697
0.08347826086956522,0.1756521739130435,0.5847895606614169,0.7169061031132262,0.8592435350693356,4.73264855837245
0.08652173913043479,0.16869565217391305,0.5844798586049531,0.71652176889583,0.8588364108869005,4.772985802698531
0.09565217391304348,0.1408695652173913,0.5848159560859372,0.7167787191888597,0.8587846896470402,4.778699749990596
0.09869565217391305,0.13043478260869565,0.5848152150616592,0.7167506371708688,0.8587002607707406,4.787164453621842
0.09260869565217392,0.15130434782608695,0.5845607597646207,0.7165315697337317,0.8586634096417971,4.790460189577627
0.07434782608695652,0.2,0.5834572014454639,0.7156051983887467,0.8586148352345379,4.793589899246534
0.07739130434782608,0.19304347826086957,0.5836066193308196,0.7157149882257177,0.8585611190812188,4.799214643426335
0.08043478260869565,0.18608695652173912,0.5836227740174984,0.7156802669416115,0.8584044771732615,4.814949004963846
0.10173913043478261,0.12,0.5845662940734256,0.7164550515220355,0.8584140385532519,4.815473955537033
0.08956521739130435,0.1617391304347826,0.5840435888332683,0.7160028754283683,0.8583329770838396,4.822781404707248
0.08347826086956522,0.1791304347826087,0.5835066452090254,0.7155035232708239,0.8581468953190459,4.840596131934495
0.09565217391304348,0.1443478260869565,0.5838217897721131,0.7156897652163774,0.8579247364958664,4.863368607589004
0.09869565217391305,0.13391304347826086,0.5839028728148825,0.7157504860546184,0.8579081053385951,4.865163626524313
0.08652173913043479,0.17217391304347826,0.5832606396628005,0.7151880998154535,0.8577904844285762,4.875948624461713
0.09260869565217392,0.1547826086956522,0.5834853394013093,0.7153541638870241,0.8577356021405943,4.881805238992501
0.10173913043478261,0.12347826086956522,0.5837357178693188,0.7155435169159778,0.8576894391391884,4.886827546222073
0.07739130434782608,0.1965217391304348,0.5821887814653803,0.7141619867941928,0.857346584363885,4.918770443650875
0.08956521739130435,0.16521739130434782,0.582888216727361,0.7147379837341484,0.8573374590411476,4.920790171705938
0.08043478260869565,0.18956521739130436,0.5822653464284506,0.7141940850976326,0.8572406271143709,4.929518181002523
0.09869565217391305,0.1373913043478261,0.5829721285580373,0.7147293446303569,0.8570975546614332,4.94497842632525
0.09565217391304348,0.14782608695652175,0.5828101593102966,0.7145806668931999,0.8570467155804645,4.949821710298854
0.08347826086956522,0.1826086956521739,0.5822109551009709,0.7140849039123407,0.8570336294285944,4.950190630265874
0.10173913043478261,0.12695652173913044,0.5828859863368456,0.7146103098237948,0.8569461779793683,4.960022316286985
0.09260869565217392,0.1582608695652174,0.5823935931399007,0.7141576360177821,0.8567901182638286,4.97489705283758
0.08652173913043479,0.1756521739130435,0.5820274647540923,0.7138373873501579,0.8567276159959899,4.98058822830222
0.08956521739130435,0.16869565217391305,0.5817178727898952,0.7134551810432903,0.8563247227885936,5.020501859266542
0.09869565217391305,0.1408695652173913,0.5820233865910794,0.7136876017308136,0.8562687933953832,5.026590971566639
0.10173913043478261,0.13043478260869565,0.5820174623058039,0.7136557801344205,0.8561844227508798,5.03504202193648
0.09565217391304348,0.15130434782608695,0.5817815112045893,0.7134518527554204,0.8561508288431787,5.038039509393925
0.07739130434782608,0.2,0.5807617697514819,0.7125960602063275,0.8561164784802833,5.039872924627445
0.08043478260869565,0.19304347826086957,0.580897150044939,0.7126936309396262,0.8560607893896487,5.045673358042986
0.08347826086956522,0.18608695652173912,0.5809030966004354,0.7126508246008806,0.855904003472693,5.061406324815405
0.10478260869565217,0.12,0.5817711394951038,0.7133637841353012,0.855901525104484,5.0630225153891715
0.09260869565217392,0.1617391304347826,0.5812860098567704,0.7129424547353481,0.8558271774882759,5.069714390599793
0.08652173913043479,0.1791304347826087,0.5807809022688099,0.712470175302142,0.8556480570741051,5.086880289032751
0.09869565217391305,0.1443478260869565,0.5810570575452123,0.7126256528649282,0.8554220101293434,5.109982996551654
0.10173913043478261,0.13391304347826086,0.5811305154702032,0.7126802848090004,0.8554043451268193,5.111870029591167
0.08956521739130435,0.17217391304347826,0.5805330877074985,0.7121549759179701,0.8552950055172612,5.121893516365326
0.09565217391304348,0.1547826086956522,0.5807362975833007,0.7123037574912303,0.8552372820735702,5.12800207943336
0.10478260869565217,0.12347826086956522,0.5809634923887648,0.7124745466274686,0.8551879162568529,5.133310091214282
0.08043478260869565,0.1965217391304348,0.5795188286312473,0.7111795222107236,0.8548652482434813,5.163387045708885
0.09260869565217392,0.16521739130434782,0.5801630831448672,0.7117090941312917,0.8548470030280736,5.166235644715377
0.08347826086956522,0.18956521739130436,0.5795836774202209,0.7112018680817227,0.8547582869510945,5.174217146492436
0.10173913043478261,0.1373913043478261,0.5802255221421077,0.7116841876756396,0.8546061207231213,5.190489320841371
0.08652173913043479,0.1826086956521739,0.5795215232161097,0.7110870114582156,0.8545520626695081,5.194800132951297
0.09869565217391305,0.14782608695652175,0.580073558101919,0.7115438999848116,0.8545573973256948,5.195135856858961
0.10478260869565217,0.12695652173913044,0.5801370944860884,0.711564063577941,0.8544559024202132,5.205413745759224
0.09565217391304348,0.1582608695652174,0.5796749758811327,0.7111368216784572,0.8543062848427221,5.2196891243624846
0.08956521739130435,0.1756521739130435,0.5793343957468443,0.7108378815681082,0.8542485480193519,5.224941836899656
0.09260869565217392,0.16869565217391305,0.5790253109574997,0.7104580334861219,0.8538498217623339,5.264438847283228
0.10173913043478261,0.1408695652173913,0.5793028650012292,0.7106678592202548,0.8537899290441187,5.270882497521486
0.10478260869565217,0.13043478260869565,0.5792922894069799,0.7106326685231322,0.8537056466234352,5.27931767171794
0.09869565217391305,0.15130434782608695,0.579073310708113,0.7104427512490048,0.8536751512597323,5.282030534979326
0.08043478260869565,0.2,0.5781310254787048,0.7096523784545046,0.8536542911320455,5.282631431626288
0.08347826086956522,0.19304347826086957,0.5782533062493672,0.7097386198946571,0.8535967526970549,5.288596694121608
0.08652173913043479,0.18608695652173912,0.5782499007905438,0.7096884472341216,0.8534398912251009,5.304322745731792
0.10782608695652174,0.12,0.5790486490775323,0.7103442627582127,0.8534260088944223,5.306975739118839
0.09565217391304348,0.1617391304347826,0.5785980085180348,0.7099514915187021,0.8533580504362622,5.313079983736774
0.08956521739130435,0.1791304347826087,0.5781223343592725,0.7095044155262271,0.8531855946088375,5.329623167039468
0.10173913043478261,0.1443478260869565,0.578362932840466,0.7096316763736583,0.8529559534268409,5.353031786904515
0.10478260869565217,0.13391304347826086,0.5784294273645106,0.7096807018062302,0.8529373157884115,5.355005681893521
0.09260869565217392,0.17217391304347826,0.5778731952495941,0.7091897569730421,0.8528358641614858,5.3643016769014
0.09869565217391305,0.1547826086956522,0.5780567432876289,0.709322620782183,0.8527754719578338,5.370647646072866
0.10782608695652174,0.12347826086956522,0.5782627546989498,0.7094763091661176,0.8527230907155121,5.3762255542062665
0.08347826086956522,0.1965217391304348,0.5769125922808026,0.7082616679852335,0.852419676784547,5.404518243023495
0.09565217391304348,0.16521739130434782,0.5775058625750008,0.7087482185682586,0.8523927957861258,5.40815363906714
0.08652173913043479,0.18956521739130436,0.5769666099379158,0.7082750373170539,0.8523118045335369,5.415422780439393
0.10478260869565217,0.1373913043478261,0.5775488649383383,0.708708510386287,0.8521510806789704,5.432461213972218
0.08956521739130435,0.1826086956521739,0.5768974437839882,0.7081550993199619,0.8521063930408542,5.435913512702114
0.10173913043478261,0.14782608695652175,0.5774061203075705,0.7085760222950072,0.8521043809840685,5.436919047015194
0.10782608695652174,0.12695652173913044,0.5774585001918828,0.7085875225479795,0.8520020179857093,5.447266958411687
0.09869565217391305,0.1582608695652174,0.5770242889492846,0.7081839284314704,0.8518585631343801,5.460967443846113
0.09260869565217392,0.1756521739130435,0.5767072416167397,0.7079047533589594,0.8518053642123614,5.465801465625692
0.09565217391304348,0.16869565217391305,0.576399009467075,0.707527459465996,0.8514107414010712,5.504888720285618
0.10478260869565217,0.1408695652173913,0.5766509648441412,0.7077164476436408,0.8513471158485666,5.51166733541375
0.10782608695652174,0.13043478260869565,0.5766362114266178,0.7076782211852184,0.8512629492658915,5.520084565034175
0.08347826086956522,0.2,0.5755621447405235,0.7067716023152463,0.8512273384342517,5.521954753718903
0.10173913043478261,0.15130434782608695,0.5764328276431457,0.7075012861517527,0.8512354025461565,5.522525772060648
0.08652173913043479,0.19304347826086957,0.5756722269212048,0.7068473393066583,0.8511680676494258,5.528074565668579
0.08956521739130435,0.18608695652173912,0.5756602666502109,0.7067904581424798,0.8510111944298621,5.543788547148812
0.1108695652173913,0.12,0.5763953158293705,0.7073933956654234,0.8509865082624685,5.547426612417088
0.09869565217391305,0.1617391304347826,0.575976385691744,0.7070270995195189,0.8509246321274426,5.552969826547426
0.09260869565217392,0.1791304347826087,0.5755279589323443,0.7066035157029656,0.8507585593420504,5.568915206048361
0.10478260869565217,0.1443478260869565,0.5757360956992373,0.7067048731817909,0.8505255995867574,5.592606748457371
0.10782608695652174,0.13391304347826086,0.575796220608588,0.7067487299138039,0.8505060469106351,5.594662617029421
0.09565217391304348,0.17217391304347826,0.5752779246138444,0.7062896756583973,0.8504121112959724,5.6032635123295
0.10173913043478261,0.1547826086956522,0.5754434604151679,0.7064078628962307,0.8503492126016389,5.609833097977825
0.1108695652173913,0.12347826086956522,0.5756300846375138,0.7065457790601504,0.8502939923272825,5.615665901087727
0.08652173913043479,0.1965217391304348,0.5743673288869918,0.7054059133548081,0.8500089488003312,5.642252113802076
0.09869565217391305,0.16521739130434782,0.5749134761054209,0.7058525645945174,0.8499738898332565,5.646634343079307
0.08956521739130435,0.18956521739130436,0.5744113475786496,0.7054110205210558,0.8499002531665915,5.653223618700949
0.10782608695652174,0.1373913043478261,0.5749388660693745,0.7057993799464041,0.8497314770191084,5.67098499161146
0.09260869565217392,0.1826086956521739,0.5743358589832214,0.7052865410525108,0.8496956903405409,5.673619558495617
0.10478260869565217,0.14782608695652175,0.5748046317845577,0.7056741526258391,0.8496867138644816,5.675261795242248
0.1108695652173913,0.12695652173913044,0.5748468705948411,0.7056777281157378,0.8495835661742189,5.685672879766857
0.10173913043478261,0.1582608695652174,0.5744384292502385,0.705296153039032,0.8494460092366347,5.698821808095775
0.09565217391304348,0.1756521739130435,0.5741430871077,0.705035333121943,0.8493971329198996,5.703255961843152
0.09869565217391305,0.16869565217391305,0.5738360070716604,0.7046607591772983,0.8490065506394923,5.741940199226799
0.10782608695652174,0.1408695652173913,0.5740644920539661,0.7048305086910772,0.8489394093847846,5.749035204966868
0.1108695652173913,0.13043478260869565,0.5740459831394459,0.7047895468613036,0.8488553840674443,5.757432567164207
0.08652173913043479,0.2,0.5730524934328273,0.7039513218044445,0.8488347192965859,5.757929129389053
0.10478260869565217,0.15130434782608695,0.5738569528031464,0.7046246574176273,0.848830644278152,5.759614463041209
0.08956521739130435,0.19304347826086957,0.5731512327826881,0.7040173179840642,0.8487738268338013,5.764193758574503
0.09260869565217392,0.18608695652173912,0.5731314561039405,0.7039543301374913,0.8486170012821717,5.779890858341934
0.11391304347826087,0.12,0.5738078760450521,0.7045082827864243,0.8485820780498641,5.784464829984212
0.10173913043478261,0.1617391304347826,0.5734181495617708,0.7041665624193002,0.8485259940730624,5.789472338912512
0.09565217391304348,0.1791304347826087,0.5729949793801467,0.703764902083035,0.8483660370830151,5.80484368399526
0.10782608695652174,0.1443478260869565,0.573173448504433,0.7038424595666177,0.8481300174439879,5.828796417080287
0.1108695652173913,0.13391304347826086,0.5732277377991009,0.7038815456407829,0.8481096039690089,5.830929620862255
0.09869565217391305,0.17217391304347826,0.5727444294594475,0.7034521235057098,0.8480228323573469,5.838866264000085
0.10478260869565217,0.1547826086956522,0.5728934436353654,0.7035567646076909,0.8479575799925767,5.845646389606792
0.11391304347826087,0.12347826086956522,0.5730622970733685,0.703680116909942,0.8478996868449101,5.851719850996862
0.08956521739130435,0.1965217391304348,0.5718804696696561,0.7026098847266457,0.8476321761208682,5.87667368883106
0.10173913043478261,0.16521739130434782,0.5723830412753252,0.7030195019721014,0.8475893722056879,5.881764785984168
0.09260869565217392,0.18956521739130436,0.5719152668102739,0.7026073870624824,0.8475227394459085,5.88770512344021
0.1108695652173913,0.1373913043478261,0.5723924559980893,0.702954040946986,0.8473463874916203,5.906148341753144
0.09565217391304348,0.1826086956521739,0.5718340868664509,0.7024788567356598,0.8473190578822953,5.908003969410734
0.10782608695652174,0.14782608695652175,0.5722660908401594,0.7028355818146641,0.8473034782232854,5.910251436670239
0.11391304347826087,0.12695652173913044,0.5722990996239806,0.7028319021325781,0.8471996238550747,5.920719233681776
0.10478260869565217,0.1582608695652174,0.5719144940909846,0.7024708566441615,0.8470677136827214,5.9333388686284
0.09869565217391305,0.1756521739130435,0.5716391978198857,0.7022271022764275,0.8470229561524717,5.937391076089982
0.10173913043478261,0.16869565217391305,0.5713335285513025,0.7018553874930201,0.8466363521380126,5.975678909926154
0.1108695652173913,0.1408695652173913,0.571540464860526,0.7020073552524014,0.8465658998502796,5.983072678584105
0.08956521739130435,0.2,0.5705996064425805,0.7011892572753111,0.8464755647372372,5.990637830442965
0.11391304347826087,0.13043478260869565,0.5715185778942807,0.7019639291489327,0.8464820392107161,5.9914483876215705
0.10782608695652174,0.15130434782608695,0.5713427797347946,0.7018102303086775,0.8464599722857382,5.993382726234181
0.09260869565217392,0.19304347826086957,0.5706878094320735,0.7012462189973416,0.8464131552344776,5.997038061665219
0.09565217391304348,0.18608695652173912,0.5706608976689205,0.7011776749569906,0.8462564326261078,6.012713791214979
0.11695652173913043,0.12,0.5712832875887276,0.7016862004030195,0.8462118078759977,6.018176936333075
0.10478260869565217,0.1617391304347826,0.5709204986583426,0.701367321158746,0.8461612414743301,6.022672855299288
0.09869565217391305,0.1791304347826087,0.5705207700787023,0.7009861443843798,0.8460071464747516,6.037492850435233
0.1108695652173913,0.1443478260869565,0.5706720970103,0.7010418168368386,0.845768309812797,6.061686232609986
0.11391304347826087,0.13391304347826086,0.5707210319379046,0.7010764947404866,0.8457470866476192,6.063892370170516
0.10173913043478261,0.17217391304347826,0.5702700395052159,0.7006746394001315,0.8456671457170262,6.071194142524179
0.10782608695652174,0.1547826086956522,0.5704038808900807,0.7007667653599088,0.8455996836760208,6.07817240720193
0.11695652173913043,0.12347826086956522,0.570556421140814,0.700876654655442,0.8455392742727857,6.084473014984658
0.09260869565217392,0.1965217391304348,0.5694496037459158,0.6998713358664196,0.84528850209237,6.107865078569222
0.10478260869565217,0.16521739130434782,0.5699118562507633,0.7002465507499172,0.8452383628834156,6.1136289719924415
0.09565217391304348,0.18956521739130436,0.5694759022191049,0.6998618380211347,0.8451784017576554,6.118949812189538
0.11391304347826087,0.1373913043478261,0.5699067674858543,0.7001699016205446,0.8449949234615595,6.13803589073351
0.09869565217391305,0.1826086956521739,0.5693896072270325,0.6997297026599697,0.8449756309869585,6.139149484899685
0.1108695652173913,0.14782608695652175,0.5697876903677737,0.7000577596120113,0.8449537896491918,6.141972262352411
0.11695652173913043,0.12695652173913044,0.5698122881725391,0.7000474327554866,0.8448493016145907,6.152490678835016
0.10782608695652174,0.1582608695652174,0.5694497648067153,0.6997055525204685,0.8447227998644283,6.164602265195998
0.10173913043478261,0.1756521739130435,0.5691930059257633,0.6994776824935068,0.8446819680668347,6.1682895929543315
0.10478260869565217,0.16869565217391305,0.5688889699504233,0.6991089427634524,0.8442992807546374,6.206187514043779
0.11391304347826087,0.1408695652173913,0.5690760957643248,0.69924445827611,0.8442257104617708,6.213863315149644
0.09260869565217392,0.2,0.5682011706078627,0.6984832500366132,0.8441490364227433,6.220161285147792
0.11695652173913043,0.13043478260869565,0.5690511687207369,0.6991988129048273,0.8441420360529992,6.222215714427699
0.1108695652173913,0.15130434782608695,0.56888758794338,0.6990555229431621,0.844122515079995,6.223913688464095
0.09565217391304348,0.19304347826086957,0.5682795929392209,0.6985318303112316,0.844085208777313,6.226688392037132
0.09869565217391305,0.18608695652173912,0.5682461730107429,0.6984582336042662,0.8439286404922952,6.242338567058062
0.12,0.12,0.568818710522871,0.6989245873264157,0.8438748205154644,6.248646459847196
0.10782608695652174,0.1617391304347826,0.568480806552419,0.698626962383618,0.8438295116897808,6.252653755397981
0.10173913043478261,0.1791304347826087,0.5681028629909199,0.6982649457124118,0.8436810375211855,6.266944054110467
0.11391304347826087,0.1443478260869565,0.5682293333093444,0.6983004788067746,0.8434396119233305,6.291358670179374
0.11695652173913043,0.13391304347826086,0.5682733484565349,0.698331079175214,0.8434176272557878,6.293633564672509
0.10478260869565217,0.17217391304347826,0.5678522467498586,0.6979548990704585,0.8433442011985818,6.300328455641713
0.1108695652173913,0.1547826086956522,0.5679721376282576,0.6980354514678306,0.8432746652234637,6.307493098697638
0.12,0.12347826086956522,0.5681096816910068,0.698132882255429,0.8432118872758537,6.31400802804651
0.09565217391304348,0.1965217391304348,0.5670724639030971,0.6971881390301129,0.8429771001638787,6.335905594754367
0.10782608695652174,0.16521739130434782,0.5674973855273704,0.6975313703814036,0.8429200133012384,6.3423080080198915
0.09869565217391305,0.18956521739130436,0.5670909336185554,0.6971721971223612,0.8428664088608496,6.347037381088823
0.11695652173913043,0.1373913043478261,0.5674791185194129,0.6974445213633862,0.8426762283631865,6.366729332973547
0.10173913043478261,0.1826086956521739,0.5670000489822845,0.6970368618903594,0.8426645755549023,6.3671360090378615
0.11391304347826087,0.14782608695652175,0.5673668017783605,0.6973382827607151,0.842636795538475,6.370505648094123
0.12,0.12695652173913044,0.5673837263660223,0.6973218616277812,0.8425317421971141,6.381068938695501
0.1108695652173913,0.1582608695652174,0.5670416919820704,0.6969978949118731,0.8424104225417198,6.392692752977541
0.10478260869565217,0.1756521739130435,0.5668020972913134,0.6967848258430244,0.84237333352796,6.396031455821458
0.10782608695652174,0.16869565217391305,0.5664998852271839,0.6964191565797576,0.8419945020990468,6.433545833878813
0.11695652173913043,0.1408695652173913,0.5666687753481584,0.6965394348430886,0.841917995943091,6.441487787457675
0.09565217391304348,0.2,0.5658550104969474,0.6958312539097358,0.8418543252947588,6.446577196110506
0.12,0.13043478260869565,0.5666411114056011,0.69649179192529,0.8418345275997119,6.44981534198226
0.11391304347826087,0.15130434782608695,0.566488827758889,0.6963581949678873,0.8418174323668531,6.451287611367672
0.09869565217391305,0.19304347826086957,0.5659243573692363,0.695872056255067,0.8417891729549809,6.453222914772204
0.10173913043478261,0.18608695652173912,0.5658850049979034,0.695793867508178,0.8416328067142529,6.468843637471214
0.1108695652173913,0.1617391304347826,0.5660966080181576,0.6959432079028404,0.8415299727858273,6.479494588574504
0.10478260869565217,0.1791304347826087,0.5657389356041275,0.6955991333276454,0.8413868901927408,6.493275864563028
0.11695652173913043,0.1443478260869565,0.5658426205088214,0.6956161204142639,0.8411430899452312,6.5178933653030695
0.12,0.13391304347826086,0.5658821090907044,0.695642945293548,0.8411203892341442,6.520233052764695
0.10782608695652174,0.17217391304347826,0.5654886930035989,0.6952907054711936,0.8410531786742214,6.526347730074191
0.11391304347826087,0.1547826086956522,0.5655957425743581,0.6953605453705152,0.8409816967847318,6.533687597468177
0.09869565217391305,0.1965217391304348,0.5647469143981185,0.694558276909153,0.8406971725536536,6.560871866592339
0.1108695652173913,0.16521739130434782,0.5651372469861672,0.6948717497808229,0.8406335049398231,6.56788022538052
0.10173913043478261,0.18956521739130436,0.5647581746638126,0.6945364024452672,0.8405859585462666,6.572044822475707
0.10478260869565217,0.1826086956521739,0.5646631788403674,0.6943982356165658,0.8403850867142353,6.592040728991319
0.12,0.1373913043478261,0.5651069969713622,0.6947755994059839,0.8403894762388265,6.592307554553486
0.11695652173913043,0.14782608695652175,0.5650009605197867,0.6946748841495102,0.8403516736543063,6.595930177166663
0.11391304347826087,0.1582608695652174,0.5646878820872769,0.6943456688509662,0.840129766433168,6.617688323749578
0.10782608695652174,0.1756521739130435,0.5644641998230642,0.6941464057652192,0.84009624674719,6.620693885766128
0.1108695652173913,0.16869565217391305,0.5641639741523218,0.6937838844068793,0.8397212111637113,6.657830971284149
0.12,0.1408695652173913,0.5643160577095417,0.6938900373251824,0.8396419410969647,6.666024003592223
0.09869565217391305,0.2,0.5635590763432267,0.6932313275863085,0.8395906502757462,6.669960652941152
0.11695652173913043,0.15130434782608695,0.5641441066740674,0.6937160372378816,0.8395439136420979,6.675582011709746
0.10173913043478261,0.19304347826086957,0.5636200038445268,0.6932649097292044,0.8395242615270156,6.676717157189899
0.10478260869565217,0.18608695652173912,0.5635752470089056,0.6931825504171867,0.8393681416181484,6.6923047996770215
0.11391304347826087,0.1617391304347826,0.5637655864998596,0.6933139050571172,0.839261822165154,6.703272192441868
0.10782608695652174,0.1791304347826087,0.563426800023387,0.692986650176603,0.8391239131054081,6.7165641880534945
0.12,0.1443478260869565,0.5635095789191897,0.6929865473615346,0.8388779395924211,6.741367233033949
0.1108695652173913,0.17217391304347826,0.5631771585774783,0.6926799799691574,0.8387932867354382,6.749327827644354
0.11695652173913043,0.1547826086956522,0.5632723748589423,0.6927398958261238,0.838719979718575,6.7568323402204395
0.10173913043478261,0.1965217391304348,0.562470940352721,0.6919798352838779,0.8384479489888887,6.782837951668118
0.11391304347826087,0.16521739130434782,0.5628292001522425,0.692265598225307,0.838378047991755,6.790421295738585
0.10478260869565217,0.18956521739130436,0.5624755627081576,0.6919524988196918,0.8383362763666182,6.794046537036813
0.10782608695652174,0.1826086956521739,0.5623768910686394,0.6918118352116246,0.8381363875399632,6.813938227950475
0.12,0.14782608695652175,0.5626878530035486,0.692065422929298,0.8380976307645864,6.818321757213123
0.11695652173913043,0.1582608695652174,0.5623860853730481,0.6917467808574278,0.8378800448819972,6.839664321332533
0.1108695652173913,0.1756521739130435,0.5621771728931352,0.6915604087868304,0.8378499299918609,6.842351494861896
0.11391304347826087,0.16869565217391305,0.5618790713184301,0.6912010970009786,0.8374786310272468,6.879117420980809
0.10173913043478261,0.2,0.5613114336583395,0.6906816276763184,0.8373572570468681,6.890384239821516
0.12,0.15130434782608695,0.5618511769898484,0.6911269624001378,0.837301176862264,6.8968717760124125
0.10478260869565217,0.19304347826086957,0.5613645508576879,0.690708505063045,0.8372897152892596,6.897244117831236
0.10782608695652174,0.18608695652173912,0.5613148733024967,0.6906223609524437,0.8371338827811817,6.912795306460446
