k_dimless,omega_L_rad_s,freq_L_hz,omega_T_rad_s,freq_T_hz,omega_E_rad_s,omega_T0_rad_s,Cs_param,Ct_param,beta_param,method
1.663196110724008,28.667716557794638,4.562608797330391,12.78999479664432,2.0355908940055643,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.6755160819145563,28.77125844046995,4.579087999775209,12.847752685475971,2.044783347515674,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.6878360531051044,28.87566301647476,4.595704504127787,12.905675477006657,2.0540020461054636,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.7001560242956528,28.980931378885902,4.61245848435671,12.963760960853792,2.06324663798162,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.712475995486201,29.08706460410124,4.6293501117760165,13.02200695991952,2.072516776648256,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.7247959666767492,29.19406375182172,4.64637955504235,13.080411329920697,2.0818121208321116,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.7371159378672973,29.301929865040776,4.663546980153273,13.138971958921783,2.091132334408205,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.7494359090578455,29.410663970040996,4.6808525504467315,13.197686766870845,2.1004770863259896,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.7617558802483937,29.520267076397833,4.698296426601649,13.256553705138924,2.10984605053604,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.7740758514389419,29.63074017699025,4.71587876663962,13.315570756062883,2.119238905917294,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.7863958226294903,29.742084248018095,4.733599725927677,13.374735932491951,2.128655336204884,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.7987157938200384,29.854300249026068,4.751459457182101,13.434047277338108,2.138095029918578,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.8110357650105866,29.9673891229341,4.76945811047326,13.493502863130438,2.1475576802918517,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.8233557362011348,30.081351796073985,4.787595833231439,13.5531007915736,2.157042985201618,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.835675707391683,30.196189178232085,4.805872770253633,13.61283919311054,2.1665506470986307,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.8479956785822311,30.311902162697965,4.824289063711294,13.672716226489513,2.1760803729385723,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.8603156497727795,30.42849162631877,4.842844853158978,13.732730078335578,2.1856318741138585,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.8726356209633277,30.545958429559185,4.861540275543893,13.792878962726581,2.1952048663861494,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.8849555921538759,30.664303416566806,4.880375465216302,13.853161120773773,2.204799069819607,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.897275563344424,30.78352741524277,4.899350553940763,13.91357482020708,2.214414208714886,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.9095955345349722,30.903631237317462,4.91846567090818,13.974118354965105,2.2240500115438815,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.9219155057255204,31.02461567843113,4.93772094274863,14.034790044789931,2.2337062108852406,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.9342354769160688,31.146481518219264,4.957116493544957,14.095588234826751,2.243382543360641,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.946555448106617,31.26922952040255,4.9766524448470815,14.15651129522835,2.253078749571842,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.9588754192971651,31.392860432881275,4.996328915687032,14.217557620764518,2.26279457403852,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.9711953904877133,31.51737498783396,5.01614602259464,14.278725630436362,2.2725297651368868,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.9835153616782615,31.64277390182011,5.036103879613891,14.340013767095595,2.282284075039095,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
1.9958353328688097,31.769057875886933,5.056202598319914,14.401420497068749,2.292057259653432,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.008155304059358,31.8962275956798,5.07644228783656,14.462944309786385,2.301849078565304,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.020475275249906,32.02428373155635,5.096823054854561,14.524583717417261,2.311659294979014,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.0327952464404544,32.15322693870412,5.117345003650251,14.586337254507475,2.32148767566033,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.0451152176310026,32.283057857261404,5.138008236104803,14.64820347762457,2.331333990879842,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.0574351888215507,32.41377711244136,5.158812851723984,14.710180965006588,2.3411980143571056,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.069755160012099,32.54538531465913,5.17975894765838,14.772268316216083,2.3510795232055792,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.082075131202647,32.67788305966178,5.200846618724081,14.834464151799036,2.360978297878337,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.0943951023931953,32.81127092866108,5.222075957423814,14.896767112948691,2.370894122114567,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
